Name,Disc. Date,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch
SNLS-05D2dw,2005-03-17,9h58m32.07s,2d01m56.07s,308,187,121,400,2183,318
SNLS-05D2eb,2005-03-15,10h00m14.564s,2d24m26.78s,525,352,173,398,2185,319
SNLS-05D2ec,2005-03-15,9h59m26.184s,2d00m49.05s,414,273,141,398,2185,319
SNLS-05D2ei,2005-04-12,10h01m39.116s,1d49m11.83s,263,143,120,426,2169,291
SNLS-05D2fq,2005-04-05,9h59m08.502s,2d36m07.2s,242,98,144,419,2143,299
SNLS-05D2hc,2005-05-10,10h00m04.593s,1d53m09.69s,288,187,101,454,2129,263
SNLS-05D2he,2005-04-12,10h01m26.511s,2d19m03.82s,408,269,139,426,2169,291
SNLS-05D2ie,2005-04-07,10h01m02.895s,2d39m29.11s,358,180,178,421,2141,297
SNLS-05D2ja,2005-05-06,10h00m03.804s,2d17m36.09s,530,357,173,450,2133,267
SNLS-05D2le,2005-12-01,10h01m54.86s,2d05m34.8s,305,179,126,659,1936,58
SNLS-05D2mp,2005-11-30,9h59m08.631s,2d12m14.42s,308,187,121,658,1925,60
SNLS-05D2my,2005-12-03,9h58m31.45s,2d29m28.4s,222,99,123,661,2243,57
SNLS-05D2nn,2005-12-06,9h58m49.751s,2d42m36.95s,208,90,118,664,2240,54
SNLS-05D2nt,2005-12-25,10h00m58.229s,2d22m21.83s,486,325,161,683,1879,34
SNLS-05D3ax,2005-02-10,14h19m17.583s,52d41m15.07s,254,26,228,601,2303,26
SNLS-05D3ci,2005-03-09,14h21m48.106s,52d26m43.01s,237,31,206,628,2276,0
SNLS-05D3cx,2005-04-09,14h21m06.542s,52d45m01.83s,237,100,137,659,2245,14
SNLS-05D3dd,2005-04-10,14h22m30.448s,52d36m24.46s,234,100,134,660,2244,13
SNLS-05D3gp,2005-04-10,14h22m42.316s,52d43m28.88s,234,100,134,660,2244,13
SNLS-05D3ha,2005-05-11,14h20m50.432s,52d50m02.53s,238,127,111,691,2213,24
SNLS-05D3ht,2005-05-11,14h17m54.701s,53d10m03.3s,233,126,107,691,2213,24
SNLS-05D3jb,2005-05-11,14h22m09.997s,52d52m41.27s,234,127,107,691,2213,24
SNLS-05D3jh,2005-05-12,14h17m25.384s,52d37m07.55s,234,127,107,692,2212,23
SNLS-05D3jk,2005-05-11,14h16m47.455s,52d35m32.96s,226,121,105,691,2213,24
SNLS-05D3jq,2005-06-03,14h21m45.441s,53d01m47.71s,233,127,106,714,2190,1
SNLS-05D3jr,2005-05-11,14h19m28.748s,52d51m53.45s,252,127,125,691,2213,24
SNLS-05D3km,2005-06-03,14h22m38.275s,53d04m01.2s,234,127,107,714,2190,1
SNLS-05D3kp,2005-06-08,14h20m02.944s,52d16m14.98s,227,134,93,719,2185,4
SNLS-05D3kt,2005-06-02,14h19m53.72s,52d44m34.75s,254,127,127,713,2191,2
SNLS-05D3kx,2005-06-08,14h21m50.019s,53d08m13.63s,233,141,92,719,2185,4
SNLS-05D3la,2005-06-08,14h21m25.418s,52d21m28.7s,236,141,95,719,2185,4
SNLS-05D3lb,2005-06-04,14h17m31.758s,53d10m04.54s,227,123,104,715,2189,0
SNLS-05D3lr,2005-06-08,14h22m12.142s,53d11m03.39s,233,141,92,719,2185,4
SNLS-05D3mh,2005-07-09,14h18m59.833s,52d40m03.21s,253,146,107,750,2154,237
SNLS-05D3mq,2005-08-02,14h19m00.428s,52d23m06.43s,234,146,88,774,2130,213
SNLS-05D3ne,2005-07-13,14h21m02.987s,52d29m43.58s,253,146,107,754,2150,233
SNLS-05D4af,2005-06-30,22h16m33.141s,-18d00m17.72s,199,56,143,669,1544,34
SNLS-05D4ag,2005-07-10,22h13m47.425s,-18d09m54.95s,207,56,151,679,1534,35
SNLS-05D4av,2005-07-09,22h14m10.544s,-17d54m43s,211,56,155,678,1535,25
SNLS-05D4ay,2005-07-01,22h14m33.191s,-17d46m03.62s,211,56,155,670,1543,33
SNLS-05D4bi,2005-07-06,22h15m56.55s,-17d59m09.85s,204,56,148,675,1538,28
SNLS-05D4bj,2005-07-09,22h14m59.664s,-18d08m00.26s,208,56,152,678,1535,25
SNLS-05D4bm,2005-07-10,22h17m04.611s,-17d40m39.44s,198,56,142,679,1534,24
SNLS-05D4cq,2005-08-02,22h14m09.65s,-18d13m36.17s,97,28,69,702,1116,12
SNLS-05D4cs,2005-08-02,22h17m17.818s,-17d52m48.54s,196,56,140,702,1511,1
SNLS-05D4cw,2005-08-06,22h14m50.08s,-17d44m19.56s,210,57,153,706,1507,8
SNLS-05D4dt,2005-09-01,22h14m25.847s,-17d40m16s,211,60,151,732,1481,4
SNLS-05D4dw,2005-09-08,22h16m55.878s,-18d03m05.26s,199,64,135,739,1474,1
SNLS-05D4dy,2005-09-05,22h15m30.119s,-18d12m55.81s,201,60,141,736,1477,2
SNLS-05D4ef,2005-09-22,22h13m59.305s,-18d12m44.44s,207,66,141,753,1460,10
SNLS-05D4ej,2005-09-25,22h15m52.517s,-18d11m44.59s,201,66,135,756,1457,7
SNLS-05D4ek,2005-09-24,22h16m27.517s,-17d44m10.74s,107,36,71,755,1458,8
SNLS-05D4ev,2005-09-10,22h13m30.424s,-17d42m02.83s,98,30,68,741,1077,22
SNLS-05D4fe,2005-09-25,22h15m40.268s,-17d31m42.38s,210,67,143,756,1457,7
SNLS-05D4ff,2005-09-28,22h16m20.16s,-18d02m33.2s,201,66,135,759,1454,4
SNLS-05D4fg,2005-09-27,22h16m41.348s,-17d35m43.66s,201,66,135,758,1455,5
SNLS-05D4gw,2005-11-04,22h14m47.356s,-17d31m54.84s,211,105,106,796,1417,269
SNLS-05D4hn,2005-11-30,22h17m13.564s,-17d54m45.74s,199,99,100,822,1391,243
SNLS-06D1ab,2006-01-05,2h24m59.031s,-4d40m51.2s,322,208,114,800,1772,286
SNLS-06D2ag,2006-01-25,10h01m43.36s,1d51m37.3s,210,125,85,714,1881,3
SNLS-06D2bk,2006-02-07,9h58m42.871s,2d10m19.14s,308,207,101,727,1856,3
SNLS-06D2ca,2006-02-26,9h59m09.557s,2d18m09.06s,316,213,103,746,1837,11
SNLS-06D2cb,2006-02-28,10h01m23.493s,2d27m22.35s,186,136,50,748,756,9
SNLS-06D2cc,2006-02-26,9h59m26.887s,2d27m04.88s,418,305,113,746,1837,11
SNLS-06D2cd,2006-03-02,10h00m57.961s,2d32m02.54s,313,210,103,750,1812,7
SNLS-06D2ce,2006-03-01,10h01m44.219s,2d42m47.93s,174,98,76,749,1813,17
SNLS-06D2ck,2006-03-07,10h01m28.016s,1d51m49.07s,286,201,85,755,1840,2
SNLS-06D2fb,2006-04-29,9h59m32.147s,1d49m40.52s,276,211,65,808,1775,266
SNLS-06D2ff,2006-04-27,10h00m16.345s,2d14m35.14s,526,423,103,806,1777,268
SNLS-06D2ga,2006-05-25,9h59m08.109s,1d56m18.58s,321,240,81,834,1749,240
SNLS-06D2gb,2006-05-28,10h00m47.419s,1d59m07.46s,388,313,75,837,1746,237
SNLS-06D3cb,2006-02-02,14h20m43.574s,52d11m27.83s,4,1,3,592,1543,1232
SNLS-06D3cc,2006-02-01,14h17m31.6s,52d54m44.9s,249,146,103,957,1947,30
SNLS-06D3cn,2006-03-05,14h19m25.848s,52d38m27.54s,254,158,96,989,1915,0
SNLS-06D3df,2006-04-30,14h22m17.209s,52d57m27.65s,234,185,49,1045,1859,37
SNLS-06D3dl,2006-04-27,14h22m12.577s,52d38m27.05s,234,185,49,1042,1862,40
SNLS-06D3dt,2006-05-04,14h17m21.664s,52d27m10.14s,227,178,49,1049,1855,33
SNLS-06D3ed,2006-05-25,14h18m47.802s,52d45m23.61s,251,185,66,1070,1834,12
SNLS-06D3en,2006-05-28,14h21m13.336s,52d27m21.88s,240,185,55,1073,1831,9
SNLS-06D3et,2006-05-30,14h22m04.77s,52d20m18.12s,212,165,47,1075,1829,7
SNLS-06D3fp,2006-06-17,14h20m18.605s,52d53m49.79s,251,187,64,1093,1811,293
SNLS-06D3gh,2006-06-29,14h18m31.419s,52d26m34.47s,234,187,47,1105,1799,281
SNLS-06D3gn,2006-07-05,14h17m44.63s,52d21m40.25s,222,175,47,1111,1793,275
SNLS-06D3gx,2006-07-26,14h17m03.234s,52d56m10.51s,248,186,62,1132,1772,254
SNLS-06D4ba,2006-07-03,22h15m35.72s,-18d13m44.7s,201,99,102,1037,1176,28
SNLS-06D4bo,2006-07-03,22h15m28.12s,-17d24m33.2s,206,104,102,1037,1176,28
SNLS-06D4bw,2006-07-02,22h15m03.7s,-17d53m00.2s,210,104,106,1036,1177,29
SNLS-06D4cl,2006-07-20,22h16m57.053s,-17d27m02.28s,9,3,6,351,434,71
SNLS-06D4cq,2006-07-29,22h16m55.523s,-17d42m43.13s,201,101,100,1063,1150,2
SNLS-06D4dh,2006-07-29,22h14m19.693s,-17d35m06.03s,211,105,106,1063,1150,2
Shaya,2006-04-22,14h29m18.743s,34d38m37.38s,4,1,3,7,1066,373
Spock,2005-01-06,12h37m06.53s,62d15m11.7s,82,44,38,346,1230,413
Strolger,2005-04-14,12h36m46.879s,62d11m45.21s,213,121,92,444,2155,3
Tomo,2006-01-16,14h38m08.366s,34d14m18.08s,5,1,4,592,1162,469
Yowie,2004-05-19,12h36m34.363s,62d12m12.55s,213,121,92,114,2485,333
Zwicky,2005-02-01,3h32m45.65s,-27d44m24.3s,326,78,248,449,2136,263
