Name,NED Object,Redshift,Same Name?,Disc. Date,,With Redshift,Without Redshift
SDSS-II SN 16121,SDSS-II SN 16121,0.012,TRUE,2006-10-27,,2006-10-27,2006-04-20
SDSS-II SN 10506,SDSS-II SN 10506,0.023,FALSE,2005-10-26,,2005-10-26,2006-06-19
SDSS-II SN 13144,SDSS-II SN 13144,0.026,TRUE,2006-09-12,,2006-09-12,2005-12-12
SDSS-II SN 14963,SDSS-II SN 14963,0.026,TRUE,2006-09-18,,2006-09-18,2004-08-27
SDSS-II SN 4417,SDSS-II SN 04417,0.028,TRUE,2005-09-13,,2005-09-13,2009-11-27
Zwicky,ESO 350- G 040,0.030187,FALSE,2005-02-01,,2005-02-01,2010-09-12
SDSS-II SN 3674,SDSS-II SN 03674,0.035,TRUE,2005-09-21,,2005-09-21,2006-04-22
PTF10vnu,WISEA J011103.70+002622.4,0.046112,FALSE,2010-09-16,,2010-09-16,2004-10-05
PTF10trp,WISEA J212808.03+095114.0,0.048885,FALSE,2010-08-27,,2010-08-27,2004-10-09
SDSS-II SN 20759,SDSS-II SN 20759,0.053,FALSE,2007-10-20,,2007-10-20,2004-10-17
SDSS-II SN 15603,SDSS-II SN 15603,0.054,FALSE,2006-10-29,,2006-10-29,2004-10-17
SNF20080919-002,WISEA J022520.90-083901.8,0.055705,FALSE,2008-09-19,,2008-09-19,2004-10-13
SDSS-II SN 21401,SDSS-II SN 21401,0.056,FALSE,2007-10-21,,2007-10-21,2004-10-19
SDSS-II SN 16356,SDSS-II SN 16356,0.062,TRUE,2006-11-09,,2006-11-09,2004-11-16
SDSS-II SN 16976,SDSS-II SN 16976,0.064,TRUE,2006-11-13,,2006-11-13,2004-11-16
PTF10cko,WISEA J121115.57+134405.9,0.064733,FALSE,2010-02-24,,2010-02-24,2004-12-05
PSc080064,PS1-10aeq,0.066,FALSE,2010-09-03,,2010-09-03,2005-09-26
SDSS-II SN 21875,SDSS-II SN 21875,0.066,TRUE,2007-11-08,,2007-11-08,2005-09-26
SDSS-II SN 18459,SDSS-II SN 18459,0.068,TRUE,2007-09-16,,2007-09-16,2005-09-26
SDSS-II SN 19209,SDSS-II SN 19209,0.072,FALSE,2007-09-30,,2007-09-30,2005-09-25
SDSS-II SN 11092,SDSS-II SN 11092,0.074,FALSE,2005-10-30,,2005-10-30,2005-09-26
PS1-11fi,PS1-11fi,0.082,TRUE,2011-02-05,,2011-02-05,2005-09-26
SDSS-II SN 10524,SDSS-II SN 10524,0.082,FALSE,2005-11-02,,2005-11-02,2005-09-28
PTF11dej,WISEA J141554.24+302211.6,0.08223,FALSE,2011-05-04,,2011-05-04,2005-09-28
PTF10rbp,WISEA J011637.67-014929.2,0.0823,FALSE,2010-08-08,,2010-08-08,2005-09-26
PSc060242,WISEA J141236.30+540300.4,0.087,FALSE,2010-07-11,,2010-07-11,2005-10-06
SDSS-II SN 14528,SDSS-II SN 14528,0.088,TRUE,2006-09-20,,2006-09-20,2005-10-06
SDSS-II SN 20916,SDSS-II SN 20916,0.088,FALSE,2007-10-21,,2007-10-21,2005-09-26
SNF20080322-001,WISEA J161448.96+435329.1,0.089075,FALSE,2008-03-22,,2008-03-22,2005-11-22
SDSS-II SN 3205,SDSS-II SN 03205,0.091,TRUE,2005-09-22,,2005-09-22,2005-11-08
PTF10qna,WISEA J004750.91-255751.8,0.0945,FALSE,2010-08-02,,2010-08-02,2005-11-22
PS1-10s,PS1-10s,0.101,FALSE,2010-01-16,,2010-01-16,2005-11-22
SDSS-II SN 18304,SDSS-II SN 18304,0.102,FALSE,2007-09-22,,2007-09-22,2005-11-24
SDSS-II SN 20590,SDSS-II SN 20590,0.102,FALSE,2007-10-31,,2007-10-31,2005-11-08
PSc100405,PS1-10bmk,0.103,FALSE,2010-11-24,,2010-11-24,2005-11-22
SDSS-II SN 16973,SDSS-II SN 16973,0.106,TRUE,2006-11-10,,2006-11-10,2005-11-22
SDSS-II SN 4639,SDSS-II SN 04639,0.106,TRUE,2005-09-27,,2005-09-27,2005-11-22
PTF10gsp,WISEA J135336.00+395822.3,0.106577,FALSE,2010-04-27,,2010-04-27,2005-11-24
PS1-11yj,PS1-11yj,0.107,TRUE,2011-05-24,,2011-05-24,2005-11-24
SDSS-II SN 6491,SDSS-II SN 06491,0.1104,TRUE,2005-10-12,,2005-10-12,2005-11-30
SDSS-II SN 15370,SDSS-II SN 15370,0.111,FALSE,2006-10-11,,2006-10-11,2005-12-24
SDSS-II SN 18275,SDSS-II SN 18275,0.111,TRUE,2007-09-05,,2007-09-05,2005-11-28
SDSS-II SN 18175,SDSS-II SN 18175,0.113,TRUE,2007-09-14,,2007-09-14,2005-12-27
SDSS-II SN 20435,SDSS-II SN 20435,0.115,FALSE,2007-10-21,,2007-10-21,2005-11-30
SDSS-II SN 14419,SDSS-II SN 14419,0.116,TRUE,2006-09-29,,2006-09-29,2005-12-24
SDSS-II SN 8216,SDSS-II SN 08216,0.118,TRUE,2005-10-30,,2005-10-30,2006-09-16
SDSS-II SN 16455,SDSS-II SN 16455,0.12,TRUE,2006-10-27,,2006-10-27,2007-10-08
SDSS-II SN 13729,SDSS-II SN 13729,0.123,TRUE,2006-09-18,,2006-09-18,2005-08-07
SDSS-II SN 14455,SDSS-II SN 14455,0.125,TRUE,2006-09-18,,2006-09-18,2004-11-05
SDSS-II SN 20262,SDSS-II SN 20262,0.125,FALSE,2007-09-05,,2007-09-05,2005-04-12
SDSS-II SN 1378,SDSS-II SN 01378,0.12587,TRUE,2005-09-09,,2005-09-09,2005-04-12
SDSS-II SN 14467,SDSS-II SN 14467,0.126,TRUE,2006-09-27,,2006-09-27,2005-02-25
SDSS-II SN 15697,SDSS-II SN 15697,0.127,TRUE,2006-10-13,,2006-10-13,2005-10-18
SDSS-II SN 14231,SDSS-II SN 14231,0.129,TRUE,2006-09-30,,2006-09-30,2004-09-16
SDSS-II SN 14821,SDSS-II SN 14821,0.13,TRUE,2006-09-18,,2006-09-18,2005-12-13
SDSS-II SN 14346,SDSS-II SN 14346,0.132,TRUE,2006-09-28,,2006-09-28,2009-09-12
SDSS-II SN 19467,SDSS-II SN 19467,0.135,TRUE,2007-10-09,,2007-10-09,2010-08-01
SDSS-II SN 20825,SDSS-II SN 20825,0.135,FALSE,2007-10-29,,2007-10-29,2010-11-30
SDSS-II SN 11181,SDSS-II SN 11181,0.136,TRUE,2005-11-19,,2005-11-19,2010-05-16
PS1-1000007,PS1-10g,0.137,FALSE,2010-01-10,,2010-01-10,2011-05-24
SDSS-II SN 20553,SDSS-II SN 20553,0.137,FALSE,2007-10-29,,2007-10-29,2011-02-10
PSc070003,WISEA J221209.95+004309.3,0.137638,FALSE,2010-07-31,,2010-07-31,2009-12-23
SDSS-II SN 15946,SDSS-II SN 15946,0.139,TRUE,2006-11-08,,2006-11-08,2010-02-16
PSc090275,PS1-10ayb,0.14,FALSE,2010-10-13,,2010-10-13,2010-01-08
SDSS-II SN 20750,SDSS-II SN 20750,0.14,FALSE,2007-11-02,,2007-11-02,2010-01-21
SDSS-II SN 20591,SDSS-II SN 20591,0.144,FALSE,2007-10-12,,2007-10-12,2010-02-04
SDSS-II SN 15655,SDSS-II SN 15655,0.148,TRUE,2006-10-17,,2006-10-17,2010-03-12
SDSS-II SN 19346,SDSS-II SN 19346,0.149,TRUE,2007-10-08,,2007-10-08,2010-03-25
PS1-1000009,PS1-10i,0.15,FALSE,2010-01-10,,2010-01-10,2010-04-12
PS1-10if,PS1-10if,0.15,FALSE,2010-03-20,,2010-03-20,2010-04-12
SDSS-II SN 21306,SDSS-II SN 21306,0.152,FALSE,2007-10-29,,2007-10-29,2010-04-17
SDSS-II SN 7736,SDSS-II SN 07736,0.153,TRUE,2005-10-23,,2005-10-23,2010-05-10
SDSS-II SN 14925,SDSS-II SN 14925,0.154,TRUE,2006-09-27,,2006-09-27,2010-05-08
SDSS-II SN 19825,SDSS-II SN 19825,0.154,TRUE,2007-10-17,,2007-10-17,2010-05-13
SDSS-II SN 7804,SDSS-II SN 07804,0.154,TRUE,2005-10-21,,2005-10-21,2010-05-10
SDSS-II SN 1825,SDSS-II SN 01825,0.155993,TRUE,2005-09-10,,2005-09-10,2010-05-10
SDSS-II SN 13896,SDSS-II SN 13896,0.157,TRUE,2006-09-19,,2006-09-19,2010-05-16
SDSS-II SN 21381,SDSS-II SN 21381,0.158,TRUE,2007-11-04,,2007-11-04,2010-05-14
PS1-11bk,PS1-11bk,0.16,TRUE,2011-01-11,,2011-01-11,2010-06-15
SDSS-II SN 19739,SDSS-II SN 19739,0.162,TRUE,2007-10-13,,2007-10-13,2010-06-15
SDSS-II SN 18917,SDSS-II SN 18917,0.163,TRUE,2007-09-19,,2007-09-19,2010-06-05
SDSS-II SN 5247,SDSS-II SN 05247,0.165,TRUE,2005-10-01,,2005-10-01,2010-04-09
SDSS-II SN 6889,SDSS-II SN 06889,0.166,TRUE,2005-10-12,,2005-10-12,2010-06-13
SDSS-II SN 15719,SDSS-II SN 15719,0.168,TRUE,2006-10-17,,2006-10-17,2010-06-29
SDSS-II SN 12978,SDSS-II SN 12978,0.17,TRUE,2006-08-28,,2006-08-28,2010-07-11
PSc070567,WISEA J221318.41+004845.9,0.170399,FALSE,2010-08-14,,2010-08-14,2010-07-11
SDSS-II SN 18468,SDSS-II SN 18468,0.171,TRUE,2007-10-03,,2007-10-03,2010-07-11
PS1-11w,PS1-11w,0.174,TRUE,2011-01-05,,2011-01-05,2010-07-29
SDSS-II SN 14523,SDSS-II SN 14523,0.175,TRUE,2006-09-27,,2006-09-27,2010-05-22
SDSS-II SN 7699,SDSS-II SN 07699,0.175,TRUE,2005-10-21,,2005-10-21,2010-08-02
SDSS-II SN 18083,SDSS-II SN 18083,0.176,FALSE,2007-09-14,,2007-09-14,2010-08-03
SDSS-II SN 9052,SDSS-II SN 09052,0.177,TRUE,2005-10-30,,2005-10-30,2010-08-03
SDSS-II SN 15803,SDSS-II SN 15803,0.178,FALSE,2006-10-12,,2006-10-12,2010-08-15
PSc050004,RCS 06200601789,0.179,FALSE,2010-05-16,,2010-05-16,2010-08-20
SDSS-II SN 11305,SDSS-II SN 11305,0.184,FALSE,2005-11-12,,2005-11-12,2010-08-14
SDSS-II SN 11314,SDSS-II SN 11314,0.184,TRUE,2005-11-22,,2005-11-22,2010-08-29
SDSS-II SN 5925,SDSS-II SN 05925,0.184,TRUE,2005-09-27,,2005-09-27,2010-08-28
SDSS-II SN 7803,SDSS-II SN 07803,0.184,TRUE,2005-10-20,,2005-10-20,2010-09-02
SDSS-II SN 18034,SDSS-II SN 18034,0.185,FALSE,2007-09-03,,2007-09-03,2010-09-02
SDSS-II SN 5595,SDSS-II SN 05595,0.185,TRUE,2005-10-11,,2005-10-11,2010-08-31
SDSS-II SN 10324,SDSS-II SN 10324,0.187,FALSE,2005-11-07,,2005-11-07,2010-08-31
SDSS-II SN 18333,SDSS-II SN 18333,0.187,TRUE,2007-09-22,,2007-09-22,2009-09-15
SDSS-II SN 15779,SDSS-II SN 15779,0.189,TRUE,2006-10-21,,2006-10-21,2010-09-03
SDSS-II SN 13465,SDSS-II SN 13465,0.19,TRUE,2006-09-15,,2006-09-15,2010-09-13
SDSS-II SN 18254,SDSS-II SN 18254,0.19,TRUE,2007-09-05,,2007-09-05,2010-09-16
SDSS-II SN 3543,SDSS-II SN 03543,0.191,TRUE,2005-09-21,,2005-09-21,2010-10-07
SDSS-II SN 4313,SDSS-II SN 04313,0.191,TRUE,2005-09-25,,2005-09-25,2010-10-13
SDSS-II SN 5735,SDSS-II SN 05735,0.191,TRUE,2005-10-01,,2005-10-01,2010-10-13
SDSS-II SN 15935,SDSS-II SN 15935,0.193,TRUE,2006-10-20,,2006-10-20,2010-12-15
SDSS-II SN 9109,SDSS-II SN 09109,0.193,TRUE,2005-10-31,,2005-10-31,2010-12-30
SDSS-II SN 16301,SDSS-II SN 16301,0.194,FALSE,2006-10-29,,2006-10-29,2011-01-02
SDSS-II SN 16153,SDSS-II SN 16153,0.196,TRUE,2006-10-22,,2006-10-22,2011-01-15
SDSS-II SN 10460,SDSS-II SN 10460,0.197,FALSE,2005-11-13,,2005-11-13,2011-01-15
SDSS-II SN 13378,SDSS-II SN 13378,0.198,TRUE,2006-09-11,,2006-09-11,2011-02-02
SDSS-II SN 15526,SDSS-II SN 15526,0.2,TRUE,2006-10-17,,2006-10-17,2011-02-10
SDSS-II SN 15074,SDSS-II SN 15074,0.203,FALSE,2006-10-01,,2006-10-01,2011-03-09
SDSS-II SN 16460,SDSS-II SN 16460,0.203,FALSE,2006-11-08,,2006-11-08,2011-03-12
SDSS-II SN 20152,SDSS-II SN 20152,0.203,FALSE,2007-10-31,,2007-10-31,2011-03-09
SDSS-II SN 7802,SDSS-II SN 07802,0.203,TRUE,2005-10-27,,2005-10-27,2009-05-01
SDSS-II SN 14470,SDSS-II SN 14470,0.205,FALSE,2006-09-27,,2006-09-27,2009-06-17
SDSS-II SN 15945,SDSS-II SN 15945,0.205,TRUE,2006-10-27,,2006-10-27,2011-04-21
SDSS-II SN 20678,SDSS-II SN 20678,0.205614,FALSE,2007-11-02,,2007-11-02,2011-04-21
SDSS-II SN 20828,SDSS-II SN 20828,0.206,FALSE,2007-11-04,,2007-11-04,2011-04-21
SDSS-II SN 6274,SDSS-II SN 06274,0.207366,TRUE,2005-10-22,,2005-10-22,2010-02-25
SDSS-II SN 2078,SDSS-II SN 02078,0.208,TRUE,2005-09-09,,2005-09-09,2011-05-12
PSc580072,WISEA J100007.81+020124.8,0.21,FALSE,2009-12-21,,2009-12-21,2011-05-27
SDSS-II SN 13646,SDSS-II SN 13646,0.212,TRUE,2006-09-11,,2006-09-11,2011-05-30
SDSS-II SN 14883,SDSS-II SN 14883,0.212,TRUE,2006-09-30,,2006-09-30,2011-05-30
SDSS-II SN 1823,SDSS-II SN 01823,0.212,TRUE,2005-09-10,,2005-09-10,2011-06-26
SDSS-II SN 20491,SDSS-II SN 20491,0.212,FALSE,2007-10-19,,2007-10-19,2011-06-26
PSc550031,WISEA J022520.86-051918.7,0.213389,FALSE,2009-09-16,,2009-09-16,2011-07-12
K0509-001,WISEA J212616.26-003314.1,0.2136,FALSE,2005-09-10,,2005-09-10,2011-07-31
SDSS-II SN 13333,SDSS-II SN 13333,0.214,TRUE,2006-09-11,,2006-09-11,2011-08-18
SDSS-II SN 17915,SDSS-II SN 17915,0.214,TRUE,2007-09-03,,2007-09-03,2011-08-19
SDSS-II SN 19821,SDSS-II SN 19821,0.214,TRUE,2007-10-12,,2007-10-12,2011-09-06
SDSS-II SN 7884,SDSS-II SN 07884,0.214,TRUE,2005-10-12,,2005-10-12,2011-09-19
SDSS-II SN 15160,SDSS-II SN 15160,0.215,FALSE,2006-10-03,,2006-10-03,2011-09-30
SDSS-II SN 15448,SDSS-II SN 15448,0.215,TRUE,2006-10-12,,2006-10-12,2010-09-12
SDSS-II SN 16111,SDSS-II SN 16111,0.215,TRUE,2006-10-22,,2006-10-22,2012-01-24
SDSS-II SN 18362,SDSS-II SN 18362,0.216,TRUE,2007-09-15,,2007-09-15,2011-02-03
SDSS-II SN 3175,SDSS-II SN 03175,0.216,TRUE,2005-09-03,,2005-09-03,2010-02-25
PSc100206,PS1-10blp,0.217,FALSE,2010-11-07,,2010-11-07,2010-05-14
SDSS-II SN 14035,SDSS-II SN 14035,0.218,FALSE,2006-10-04,,2006-10-04,2010-04-19
SDSS-II SN 21185,SDSS-II SN 21185,0.218,TRUE,2007-11-04,,2007-11-04,2010-09-03
SDSS-II SN 15525,SDSS-II SN 15525,0.219,TRUE,2006-10-13,,2006-10-13,2009-12-21
SDSS-II SN 3889,SDSS-II SN 03889,0.219,TRUE,2005-09-22,,2005-09-22,2009-08-10
SDSS-II SN 5199,SDSS-II SN 05199,0.219,TRUE,2005-10-01,,2005-10-01,2009-10-09
PS1-10io,PS1-10io,0.22,FALSE,2010-04-12,,2010-04-12,2010-03-20
PS1-10o,PS1-10o,0.22,FALSE,2010-01-18,,2010-01-18,2010-04-25
PSc590191,WISEA J100033.09+015414.1,0.2204,FALSE,2010-03-09,,2010-03-09,2010-04-30
PSc380204,WISEA J141514.31+530515.8,0.221,FALSE,2009-06-02,,2009-06-02,2010-05-03
SDSS-II SN 13813,SDSS-II SN 13813,0.223,TRUE,2006-09-18,,2006-09-18,2010-06-24
PSc140210,WISEA J141504.13+532716.6,0.224,FALSE,2011-03-09,,2011-03-09,2010-08-07
SDSS-II SN 13615,SDSS-II SN 13615,0.224,TRUE,2006-09-17,,2006-09-17,2010-08-31
SDSS-II SN 21001,SDSS-II SN 21001,0.226,FALSE,2007-11-04,,2007-11-04,2010-09-21
SDSS-II SN 14453,SDSS-II SN 14453,0.23,TRUE,2006-09-27,,2006-09-27,2010-09-21
SDSS-II SN 15055,SDSS-II SN 15055,0.23,FALSE,2006-09-30,,2006-09-30,2011-06-21
SDSS-II SN 17527,SDSS-II SN 17527,0.23,TRUE,2007-09-03,,2007-09-03,2011-07-08
SDSS-II SN 20870,SDSS-II SN 20870,0.23,FALSE,2007-10-19,,2007-10-19,2011-07-21
PSc070470,SSTSL2 J021948.04-034211.0,0.230269,FALSE,2010-08-05,,2010-08-05,2011-08-11
PS1-1000004,PS1-10d,0.231,FALSE,2010-01-11,,2010-01-11,2011-09-02
SDSS-II SN 11564,SDSS-II SN 11564,0.231,TRUE,2005-11-02,,2005-11-02,2011-10-22
SDSS-II SN 5363,SDSS-II SN 05363,0.234,TRUE,2005-09-12,,2005-09-12,2011-10-25
SDSS-II SN 14567,SDSS-II SN 14567,0.235,TRUE,2006-10-01,,2006-10-01,2011-01-24
SDSS-II SN 1658,SDSS-II SN 01658,0.235,TRUE,2005-09-10,,2005-09-10,2004-12-16
SDSS-II SN 16393,SDSS-II SN 16393,0.236,TRUE,2006-11-09,,2006-11-09,2006-04-04
PSc090107,WISEA J022257.97-041840.7,0.237,FALSE,2010-09-27,,2010-09-27,2005-10-20
SDSS-II SN 18189,SDSS-II SN 18189,0.237,TRUE,2007-09-19,,2007-09-19,2005-10-30
SDSS-II SN 20046,SDSS-II SN 20046,0.238,FALSE,2007-10-20,,2007-10-20,2005-11-02
SDSS-II SN 19165,SDSS-II SN 19165,0.239,TRUE,2007-10-03,,2007-10-03,2005-10-25
PS1-10byr,PS1-10byr,0.24,FALSE,2010-12-06,,2010-12-06,2005-10-21
SDSS-II SN 13108,SDSS-II SN 13108,0.24,FALSE,2006-09-16,,2006-09-16,2005-11-12
SDSS-II SN 14268,SDSS-II SN 14268,0.24,TRUE,2006-09-22,,2006-09-22,2005-11-12
PSc500020,WISEA J141342.25+522809.8,0.240665,FALSE,2010-03-09,,2010-03-09,2005-11-19
SDSS-II SN 15860,SDSS-II SN 15860,0.241,FALSE,2006-10-16,,2006-10-16,2005-10-30
SDSS-II SN 18450,SDSS-II SN 18450,0.242,FALSE,2007-09-14,,2007-09-14,2005-11-02
SDSS-II SN 20596,SDSS-II SN 20596,0.242,FALSE,2007-10-29,,2007-10-29,2005-11-07
SDSS-II SN 5702,SDSS-II SN 05702,0.242,TRUE,2005-10-01,,2005-10-01,2005-09-09
SDSS-II SN 9218,SDSS-II SN 09218,0.242,TRUE,2005-10-28,,2005-10-28,2005-11-19
SDSS-II SN 14438,SDSS-II SN 14438,0.243,TRUE,2006-09-20,,2006-09-20,2005-11-19
SDSS-II SN 19769,SDSS-II SN 19769,0.243,TRUE,2007-10-20,,2007-10-20,2005-11-19
SDSS-II SN 4455,SDSS-II SN 04455,0.243,TRUE,2005-09-26,,2005-09-26,2005-11-23
SDSS-II SN 18253,SDSS-II SN 18253,0.244,TRUE,2007-09-15,,2007-09-15,2006-08-28
SDSS-II SN 19461,SDSS-II SN 19461,0.244,TRUE,2007-10-09,,2007-10-09,2005-09-12
SDSS-II SN 8264,SDSS-II SN 08264,0.244,TRUE,2005-11-03,,2005-11-03,2006-08-27
SDSS-II SN 9895,SDSS-II SN 09895,0.244,TRUE,2005-11-02,,2005-11-02,2006-08-27
PS1-1000005,PS1-10e,0.245,FALSE,2010-01-12,,2010-01-12,2006-08-27
SDSS-II SN 15496,SDSS-II SN 15496,0.245,TRUE,2006-10-13,,2006-10-13,2006-09-11
SDSS-II SN 19689,SDSS-II SN 19689,0.245,TRUE,2007-10-31,,2007-10-31,2006-08-28
SDSS-II SN 7056,SDSS-II SN 07056,0.246,TRUE,2005-10-21,,2005-10-21,2006-08-28
PSc050617,RCS 06101104560,0.247,FALSE,2010-06-15,,2010-06-15,2006-08-28
SDSS-II SN 15119,SDSS-II SN 15119,0.247,TRUE,2006-09-29,,2006-09-29,2006-08-28
SDSS-II SN 1750,SDSS-II SN 01750,0.248,TRUE,2005-09-03,,2005-09-03,2006-09-12
SDSS-II SN 20033,SDSS-II SN 20033,0.248,FALSE,2007-10-29,,2007-10-29,2006-08-28
SDSS-II SN 4669,SDSS-II SN 04669,0.248,TRUE,2005-09-22,,2005-09-22,2006-09-11
SDSS-II SN 16148,SDSS-II SN 16148,0.249,TRUE,2006-10-27,,2006-10-27,2006-09-11
PS1-1000008,PS1-10h,0.25,FALSE,2010-01-10,,2010-01-10,2006-09-11
SDSS-II SN 13737,SDSS-II SN 13737,0.251,TRUE,2006-09-15,,2006-09-15,2006-08-28
SDSS-II SN 16937,SDSS-II SN 16937,0.251,TRUE,2006-10-03,,2006-10-03,2006-09-12
SDSS-II SN 20998,SDSS-II SN 20998,0.251,FALSE,2007-11-04,,2007-11-04,2006-09-16
PSc500043,GALEXASC J095944.75+021805.6,0.2519,FALSE,2011-01-11,,2011-01-11,2006-09-12
SDSS-II SN 11858,SDSS-II SN 11858,0.252,TRUE,2005-11-19,,2005-11-19,2006-09-16
SDSS-II SN 20405,SDSS-II SN 20405,0.254,FALSE,2007-09-05,,2007-09-05,2006-09-11
SDSS-II SN 12308,SDSS-II SN 12308,0.255,FALSE,2005-11-13,,2005-11-13,2006-09-11
SDSS-II SN 18276,SDSS-II SN 18276,0.256,TRUE,2007-09-15,,2007-09-15,2006-09-11
SDSS-II SN 3065,SDSS-II SN 03065,0.256,TRUE,2005-09-12,,2005-09-12,2006-09-18
SDSS-II SN 13476,SDSS-II SN 13476,0.257,TRUE,2006-09-15,,2006-09-15,2006-09-18
SDSS-II SN 14867,SDSS-II SN 14867,0.257,TRUE,2006-08-28,,2006-08-28,2006-08-28
SDSS-II SN 18948,SDSS-II SN 18948,0.257,TRUE,2007-10-08,,2007-10-08,2006-09-18
SDSS-II SN 16606,SDSS-II SN 16606,0.258,FALSE,2006-10-31,,2006-10-31,2006-08-28
SDSS-II SN 17965,SDSS-II SN 17965,0.258,TRUE,2007-09-14,,2007-09-14,2006-09-16
SDSS-II SN 19338,SDSS-II SN 19338,0.258,TRUE,2007-09-22,,2007-09-22,2006-08-28
SDSS-II SN 13629,SDSS-II SN 13629,0.259,TRUE,2006-09-11,,2006-09-11,2006-09-17
SDSS-II SN 13784,SDSS-II SN 13784,0.259,TRUE,2006-09-12,,2006-09-12,2006-09-15
SDSS-II SN 15080,SDSS-II SN 15080,0.259,FALSE,2006-09-17,,2006-09-17,2006-09-11
SDSS-II SN 16238,SDSS-II SN 16238,0.26,TRUE,2006-10-31,,2006-10-31,2006-10-01
SDSS-II SN 4206,SDSS-II SN 04206,0.262,TRUE,2005-09-24,,2005-09-24,2006-09-17
SDSS-II SN 13734,SDSS-II SN 13734,0.263,TRUE,2006-09-15,,2006-09-15,2006-09-17
SDSS-II SN 3421,SDSS-II SN 03421,0.263,TRUE,2005-09-23,,2005-09-23,2006-09-17
SNLS-04D3ez,WISEA J141907.88+530419.2,0.263,FALSE,2004-04-21,,2004-04-21,2005-09-09
SDSS-II SN 17647,SDSS-II SN 17647,0.264,TRUE,2007-09-14,,2007-09-14,2006-11-11
SDSS-II SN 19000,SDSS-II SN 19000,0.264,FALSE,2007-10-08,,2007-10-08,2006-09-16
SDSS-II SN 17337,SDSS-II SN 17337,0.265,TRUE,2007-09-03,,2007-09-03,2006-09-16
SDSS-II SN 17421,SDSS-II SN 17421,0.265,TRUE,2007-09-03,,2007-09-03,2006-08-28
SDSS-II SN 1783,SDSS-II SN 01783,0.266,TRUE,2005-09-09,,2005-09-09,2006-09-16
SDSS-II SN 1991,SDSS-II SN 01991,0.266,TRUE,2005-09-09,,2005-09-09,2005-09-14
SDSS-II SN 6816,SDSS-II SN 06816,0.266,TRUE,2005-10-22,,2005-10-22,2006-09-11
PSc040139,SDSS J141709.87+530511.3,0.2666,FALSE,2010-05-06,,2010-05-06,2006-09-17
SDSS-II SN 5468,SDSS-II SN 05468,0.267,TRUE,2005-09-13,,2005-09-13,2006-09-17
SDSS-II SN 19140,SDSS-II SN 19140,0.268,FALSE,2007-09-14,,2007-09-14,2006-09-11
SDSS-II SN 15994,SDSS-II SN 15994,0.269,TRUE,2006-10-29,,2006-10-29,2006-09-17
SDSS-II SN 18993,SDSS-II SN 18993,0.269,TRUE,2007-10-08,,2007-10-08,2006-09-17
SDSS-II SN 6560,SDSS-II SN 06560,0.269,TRUE,2005-10-12,,2005-10-12,2006-09-17
PSc020104,WISEA J095836.76+021737.3,0.27,FALSE,2010-03-09,,2010-03-09,2006-09-29
SDSS-II SN 13393,SDSS-II SN 13393,0.27,TRUE,2006-09-15,,2006-09-15,2006-09-29
SDSS-II SN 17433,SDSS-II SN 17433,0.27,TRUE,2007-09-03,,2007-09-03,2006-09-28
PSc061197,WISEA J022154.59-041118.7,0.270574,FALSE,2010-07-29,,2010-07-29,2006-09-19
SDSS-II SN 13168,SDSS-II SN 13168,0.271,TRUE,2006-09-12,,2006-09-12,2006-09-11
SDSS-II SN 2855,SDSS-II SN 02855,0.271,TRUE,2005-09-14,,2005-09-14,2006-09-17
PSc000552,SDSS J100026.66+022859.2,0.272,FALSE,2010-01-16,,2010-01-16,2006-09-28
SDSS-II SN 14786,SDSS-II SN 14786,0.273,TRUE,2006-09-15,,2006-09-15,2006-09-29
SDSS-II SN 19399,SDSS-II SN 19399,0.273,TRUE,2007-09-22,,2007-09-22,2006-09-27
SDSS-II SN 8092,SDSS-II SN 08092,0.275,TRUE,2005-10-14,,2005-10-14,2006-09-27
PS1-10bls,PS1-10bls,0.276,FALSE,2010-11-07,,2010-11-07,2006-09-18
SDSS-II SN 15291,SDSS-II SN 15291,0.276,TRUE,2006-10-02,,2006-10-02,2006-09-12
PSc000022,WISEA J022434.58-042342.4,0.276439,FALSE,2010-01-03,,2010-01-03,2006-10-02
SDSS-II SN 10559,SDSS-II SN 10559,0.277,FALSE,2005-11-02,,2005-11-02,2006-09-27
SDSS-II SN 15417,SDSS-II SN 15417,0.277,TRUE,2006-10-12,,2006-10-12,2006-09-27
SDSS-II SN 1650,SDSS-II SN 01650,0.277,TRUE,2005-09-10,,2005-09-10,2005-09-09
SDSS-II SN 18943,SDSS-II SN 18943,0.277,TRUE,2007-09-16,,2007-09-16,2006-09-29
SDSS-II SN 18301,SDSS-II SN 18301,0.278,FALSE,2007-09-15,,2007-09-15,2006-09-29
SDSS-II SN 16582,SDSS-II SN 16582,0.279,TRUE,2006-10-21,,2006-10-21,2006-09-11
SDSS-II SN 18010,SDSS-II SN 18010,0.279,FALSE,2007-09-14,,2007-09-14,2006-09-11
SDSS-II SN 18430,SDSS-II SN 18430,0.279,FALSE,2007-09-14,,2007-09-14,2006-10-04
SDSS-II SN 20961,SDSS-II SN 20961,0.279,FALSE,2007-11-04,,2007-11-04,2005-09-09
SDSS-II SN 3983,SDSS-II SN 03983,0.279,TRUE,2005-09-27,,2005-09-27,2006-09-20
SDSS-II SN 4978,SDSS-II SN 04978,0.279,TRUE,2005-10-01,,2005-10-01,2006-09-20
