File,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
SN2008R-FUV.fits.gz,pre_disc,7,nan,nan
SN2008R-NUV.fits.gz,pre_disc,7,nan,nan
SN2008r3-FUV.fits.gz,pre_disc,35,35,0
SN2008r3-NUV.fits.gz,pre_disc,38,38,0
SN2008s1-FUV.fits.gz,post_disc,2,0,2
SN2008s1-NUV.fits.gz,post_disc,3,0,3
SN2008s4-FUV.fits.gz,single,1,1,0
SN2008s4-NUV.fits.gz,single,1,1,0
SN2008s8-FUV.fits.gz,single,1,1,0
SN2008s8-NUV.fits.gz,pre_disc,3,nan,nan
SN2009ad-FUV.fits.gz,post_disc,2,0,2
SN2009ad-NUV.fits.gz,post_disc,2,0,2
SN2009ae-FUV.fits.gz,pre_disc,2,2,0
SN2009ae-NUV.fits.gz,pre_disc,2,2,0
SN2009ai-FUV.fits.gz,pre_disc,3,nan,nan
SN2009ai-NUV.fits.gz,pre_disc,3,nan,nan
SN2009an-FUV.fits.gz,single,1,1,0
SN2009an-NUV.fits.gz,pre_post_disc,2,nan,nan
SN2009aq-FUV.fits.gz,single,1,1,0
SN2009aq-NUV.fits.gz,single,1,1,0
SN2009as-FUV.fits.gz,single,1,1,0
SN2009as-NUV.fits.gz,pre_post_disc,3,1,2
SN2009av-FUV.fits.gz,pre_post_disc,2,nan,nan
SN2009av-NUV.fits.gz,pre_post_disc,38,nan,nan
SN2009bc-FUV.fits.gz,pre_disc,3,3,0
SN2009bc-NUV.fits.gz,pre_disc,7,7,0
SN2009bd-FUV.fits.gz,single,1,1,0
SN2009bd-NUV.fits.gz,pre_disc,2,2,0
SN2009be-FUV.fits.gz,single,1,1,0
SN2009be-NUV.fits.gz,single,1,1,0
SN2009bf-FUV.fits.gz,pre_disc,2,2,0
SN2009bf-NUV.fits.gz,pre_disc,2,2,0
SN2009bg-FUV.fits.gz,single,1,1,0
SN2009bg-NUV.fits.gz,single,1,1,0
SN2009bp-FUV.fits.gz,single,1,1,0
SN2009bp-NUV.fits.gz,pre_disc,3,3,0
SN2009bs-FUV.fits.gz,single,1,1,0
SN2009bs-NUV.fits.gz,single,1,1,0
SN2009bx-FUV.fits.gz,pre_disc,2,2,0
SN2009bx-NUV.fits.gz,pre_disc,5,5,0
SN2009ce-FUV.fits.gz,single,1,1,0
SN2009ce-NUV.fits.gz,single,1,1,0
SN2009cg-FUV.fits.gz,pre_disc,2,2,0
SN2009cg-NUV.fits.gz,pre_disc,3,3,0
SN2009cj-FUV.fits.gz,pre_disc,5,5,0
SN2009cj-NUV.fits.gz,pre_post_disc,7,6,1
SN2009cn-FUV.fits.gz,single,1,1,0
SN2009cn-NUV.fits.gz,pre_post_disc,3,nan,nan
SN2009co-FUV.fits.gz,pre_post_disc,11,2,9
SN2009co-NUV.fits.gz,pre_post_disc,12,3,9
SN2009cp-FUV.fits.gz,single,1,1,0
SN2009cp-NUV.fits.gz,pre_disc,4,4,0
SN2009cr-FUV.fits.gz,single,1,1,0
SN2009cr-NUV.fits.gz,single,1,1,0
SN2009cs-FUV.fits.gz,single,1,1,0
SN2009cs-NUV.fits.gz,pre_post_disc,3,1,2
SN2009cu-FUV.fits.gz,pre_disc,20,20,0
SN2009cu-NUV.fits.gz,pre_post_disc,22,20,2
SN2009cx-FUV.fits.gz,pre_disc,10,10,0
SN2009cx-NUV.fits.gz,pre_disc,10,10,0
SN2009D-FUV.fits.gz,post_disc,2,0,2
SN2009D-NUV.fits.gz,post_disc,2,0,2
SN2009da-FUV.fits.gz,pre_disc,4,4,0
SN2009da-NUV.fits.gz,pre_disc,4,4,0
SN2009dg-FUV.fits.gz,pre_disc,3,3,0
SN2009dg-NUV.fits.gz,pre_post_disc,4,3,1
SN2009dj-FUV.fits.gz,single,1,1,0
SN2009dj-NUV.fits.gz,pre_disc,2,2,0
SN2009dk-FUV.fits.gz,pre_disc,2,2,0
SN2009dk-NUV.fits.gz,pre_post_disc,4,2,2
SN2009dl-FUV.fits.gz,single,1,1,0
SN2009dl-NUV.fits.gz,pre_post_disc,3,nan,nan
SN2009do-NUV.fits.gz,single,1,1,0
SN2009dr-FUV.fits.gz,pre_disc,3,3,0
SN2009dr-NUV.fits.gz,pre_disc,3,3,0
SN2009du-FUV.fits.gz,pre_disc,2,nan,nan
SN2009du-NUV.fits.gz,pre_post_disc,3,nan,nan
SN2009eg-FUV.fits.gz,pre_disc,2,2,0
SN2009eg-NUV.fits.gz,pre_disc,3,3,0
SN2009eh-FUV.fits.gz,pre_disc,3,nan,nan
SN2009eh-NUV.fits.gz,pre_disc,5,nan,nan
SN2009ei-FUV.fits.gz,single,1,1,0
SN2009ei-NUV.fits.gz,single,1,1,0
SN2009ej-FUV.fits.gz,pre_post_disc,4,3,1
SN2009ej-NUV.fits.gz,pre_post_disc,4,3,1
SN2009ep-FUV.fits.gz,pre_disc,9,9,0
SN2009ep-NUV.fits.gz,pre_disc,12,12,0
SN2009eu-FUV.fits.gz,post_disc,3,0,3
SN2009eu-NUV.fits.gz,post_disc,4,0,4
SN2009ev-FUV.fits.gz,pre_disc,3,3,0
SN2009ev-NUV.fits.gz,pre_disc,3,3,0
SN2009ew-FUV.fits.gz,pre_disc,2,2,0
SN2009ew-NUV.fits.gz,pre_disc,4,4,0
SN2009fa-NUV.fits.gz,pre_disc,3,nan,nan
SN2009fb-FUV.fits.gz,pre_disc,2,nan,nan
SN2009fb-NUV.fits.gz,pre_disc,2,nan,nan
SN2009fe-FUV.fits.gz,pre_disc,2,2,0
SN2009fe-NUV.fits.gz,pre_disc,2,2,0
SN2009fi-FUV.fits.gz,single,1,1,0
SN2009fi-NUV.fits.gz,pre_disc,2,nan,nan
SN2009fj-FUV.fits.gz,pre_disc,2,2,0
SN2009fj-NUV.fits.gz,pre_post_disc,3,2,1
SN2009fk-FUV.fits.gz,pre_post_disc,4,2,2
SN2009fk-NUV.fits.gz,pre_post_disc,6,2,4
SN2009fl-FUV.fits.gz,pre_disc,2,2,0
SN2009fl-NUV.fits.gz,pre_disc,5,5,0
SN2009fu-FUV.fits.gz,single,1,1,0
SN2009fu-NUV.fits.gz,single,1,1,0
SN2009fv-FUV.fits.gz,pre_disc,16,16,0
SN2009fv-NUV.fits.gz,pre_disc,31,31,0
SN2009fw-NUV.fits.gz,pre_disc,2,2,0
SN2009fx-FUV.fits.gz,pre_disc,2,2,0
SN2009fx-NUV.fits.gz,pre_disc,3,3,0
SN2009gq-FUV.fits.gz,pre_disc,2,nan,nan
SN2009gq-NUV.fits.gz,pre_disc,2,nan,nan
SN2009gs-FUV.fits.gz,pre_disc,3,nan,nan
SN2009gs-NUV.fits.gz,pre_disc,3,nan,nan
SN2009gw-FUV.fits.gz,pre_disc,2,nan,nan
SN2009gw-NUV.fits.gz,pre_disc,2,nan,nan
SN2009gy-NUV.fits.gz,single,1,0,1
SN2009hb-FUV.fits.gz,pre_disc,2,2,0
SN2009hb-NUV.fits.gz,pre_disc,2,2,0
SN2009he-FUV.fits.gz,pre_disc,2,2,0
SN2009he-NUV.fits.gz,pre_disc,2,2,0
SN2009hn-FUV.fits.gz,pre_post_disc,9,2,7
SN2009hn-NUV.fits.gz,pre_post_disc,10,2,8
SN2009ho-NUV.fits.gz,single,1,1,0
SN2009hp-FUV.fits.gz,post_disc,2,0,2
SN2009hp-NUV.fits.gz,post_disc,2,0,2
SN2009ht-FUV.fits.gz,pre_disc,5,5,0
SN2009ht-NUV.fits.gz,pre_disc,5,5,0
SN2009hv-FUV.fits.gz,pre_disc,2,2,0
SN2009hv-NUV.fits.gz,pre_disc,3,3,0
SN2009hw-NUV.fits.gz,post_disc,2,0,2
SN2009ia-FUV.fits.gz,pre_disc,9,9,0
SN2009ia-NUV.fits.gz,pre_disc,18,18,0
SN2009ic-FUV.fits.gz,pre_disc,47,47,0
SN2009ic-NUV.fits.gz,pre_disc,88,88,0
SN2009ik-FUV.fits.gz,pre_disc,7,nan,nan
SN2009ik-NUV.fits.gz,pre_disc,7,nan,nan
SN2009in-FUV.fits.gz,pre_disc,3,3,0
SN2009in-NUV.fits.gz,pre_disc,3,3,0
SN2009is-FUV.fits.gz,pre_disc,2,2,0
SN2009is-NUV.fits.gz,pre_disc,2,2,0
SN2009iv-FUV.fits.gz,pre_disc,2,2,0
SN2009iv-NUV.fits.gz,pre_disc,4,4,0
SN2009iy-FUV.fits.gz,pre_disc,3,3,0
SN2009iy-NUV.fits.gz,pre_post_disc,4,3,1
SN2009jg-FUV.fits.gz,single,1,1,0
SN2009jg-NUV.fits.gz,single,1,1,0
SN2009ji-FUV.fits.gz,pre_disc,2,2,0
SN2009ji-NUV.fits.gz,pre_disc,4,4,0
SN2009jj-FUV.fits.gz,single,1,1,0
SN2009jj-NUV.fits.gz,pre_disc,2,2,0
SN2009jr-FUV.fits.gz,post_disc,2,0,2
SN2009jr-NUV.fits.gz,post_disc,2,0,2
SN2009jz-FUV.fits.gz,pre_disc,2,2,0
SN2009jz-NUV.fits.gz,pre_disc,2,2,0
SN2009kk-FUV.fits.gz,single,1,0,1
SN2009kk-NUV.fits.gz,single,1,0,1
SN2009ko-FUV.fits.gz,pre_disc,2,2,0
SN2009ko-NUV.fits.gz,pre_disc,4,4,0
SN2009kp-FUV.fits.gz,pre_disc,2,2,0
SN2009kp-NUV.fits.gz,pre_disc,3,3,0
SN2009kq-FUV.fits.gz,pre_disc,2,2,0
SN2009kq-NUV.fits.gz,pre_disc,2,2,0
SN2009ku-FUV.fits.gz,pre_disc,28,28,0
SN2009ku-NUV.fits.gz,pre_disc,56,56,0
SN2009kv-FUV.fits.gz,pre_disc,65,nan,nan
SN2009kv-NUV.fits.gz,pre_disc,92,nan,nan
SN2009kw-FUV.fits.gz,pre_disc,29,29,0
SN2009kw-NUV.fits.gz,pre_disc,50,50,0
SN2009kx-FUV.fits.gz,pre_disc,3,nan,nan
SN2009kx-NUV.fits.gz,pre_disc,28,nan,nan
SN2009kz-FUV.fits.gz,pre_post_disc,12,11,1
SN2009kz-NUV.fits.gz,pre_post_disc,34,11,23
SN2009L-FUV.fits.gz,pre_post_disc,39,2,37
SN2009L-NUV.fits.gz,pre_post_disc,53,4,49
SN2009lf-FUV.fits.gz,pre_disc,3,nan,nan
SN2009lf-NUV.fits.gz,pre_disc,4,nan,nan
SN2009lh-FUV.fits.gz,pre_disc,2,2,0
SN2009lh-NUV.fits.gz,pre_disc,2,2,0
SN2009lp-FUV.fits.gz,pre_disc,2,2,0
SN2009lp-NUV.fits.gz,pre_disc,2,2,0
SN2009lr-FUV.fits.gz,pre_disc,2,nan,nan
SN2009lr-NUV.fits.gz,pre_disc,2,nan,nan
SN2009lu-FUV.fits.gz,single,1,1,0
SN2009lu-NUV.fits.gz,pre_disc,2,2,0
SN2009lv-NUV.fits.gz,single,1,0,1
SN2009mc-FUV.fits.gz,pre_post_disc,4,2,2
SN2009mc-NUV.fits.gz,pre_post_disc,4,2,2
SN2009me-FUV.fits.gz,pre_disc,2,2,0
SN2009me-NUV.fits.gz,pre_post_disc,5,3,2
SN2009ml-FUV.fits.gz,pre_disc,23,23,0
SN2009ml-NUV.fits.gz,pre_disc,31,31,0
SN2009mm-NUV.fits.gz,single,1,1,0
SN2009ms-NUV.fits.gz,pre_disc,3,3,0
SN2009mt-FUV.fits.gz,pre_disc,3,3,0
SN2009mt-NUV.fits.gz,pre_disc,5,5,0
SN2009mv-FUV.fits.gz,pre_disc,2,2,0
SN2009mv-NUV.fits.gz,pre_disc,2,2,0
SN2009mx-FUV.fits.gz,pre_disc,2,2,0
SN2009mx-NUV.fits.gz,pre_post_disc,4,3,1
SN2009mz-FUV.fits.gz,pre_disc,2,nan,nan
SN2009mz-NUV.fits.gz,pre_disc,4,nan,nan
SN2009nc-FUV.fits.gz,pre_disc,2,nan,nan
SN2009nc-NUV.fits.gz,pre_disc,2,nan,nan
SN2009nd-FUV.fits.gz,pre_disc,6,nan,nan
SN2009nd-NUV.fits.gz,pre_post_disc,8,nan,nan
SN2009ne-FUV.fits.gz,single,1,1,0
SN2009ne-NUV.fits.gz,single,1,1,0
SN2009ni-FUV.fits.gz,pre_disc,2,nan,nan
SN2009ni-NUV.fits.gz,pre_post_disc,3,nan,nan
SN2009nk-FUV.fits.gz,pre_disc,2,2,0
SN2009nk-NUV.fits.gz,pre_disc,3,3,0
SN2009no-FUV.fits.gz,pre_disc,3,3,0
SN2009no-NUV.fits.gz,pre_disc,5,5,0
SN2009nt-FUV.fits.gz,pre_disc,2,nan,nan
SN2009nt-NUV.fits.gz,pre_disc,2,nan,nan
SN2009nv-FUV.fits.gz,single,1,1,0
SN2009nv-NUV.fits.gz,pre_disc,2,2,0
SN2009T-FUV.fits.gz,single,1,1,0
SN2009T-NUV.fits.gz,pre_disc,2,nan,nan
SN2009Y-FUV.fits.gz,pre_disc,2,2,0
SN2009Y-NUV.fits.gz,pre_disc,3,3,0
SN2010ao-FUV.fits.gz,pre_disc,2,nan,nan
SN2010ao-NUV.fits.gz,pre_disc,3,nan,nan
SN2010ap-FUV.fits.gz,post_disc,3,0,3
SN2010ap-NUV.fits.gz,post_disc,5,0,5
SN2010ar-FUV.fits.gz,pre_disc,21,nan,nan
SN2010ar-NUV.fits.gz,pre_post_disc,45,nan,nan
SN2010ax-FUV.fits.gz,single,1,1,0
SN2010ax-NUV.fits.gz,pre_disc,5,5,0
SN2010az-FUV.fits.gz,single,1,1,0
SN2010az-NUV.fits.gz,pre_disc,6,6,0
SN2010B-FUV.fits.gz,single,1,1,0
SN2010B-NUV.fits.gz,single,1,1,0
SN2010be-FUV.fits.gz,pre_post_disc,47,nan,nan
SN2010be-NUV.fits.gz,pre_post_disc,47,nan,nan
SN2010bg-FUV.fits.gz,pre_disc,9,9,0
SN2010bg-NUV.fits.gz,pre_disc,9,9,0
SN2010bl-NUV.fits.gz,pre_disc,3,3,0
SN2010bp-FUV.fits.gz,pre_disc,2,2,0
SN2010bp-NUV.fits.gz,pre_disc,2,2,0
SN2010bu-FUV.fits.gz,single,1,1,0
SN2010bu-NUV.fits.gz,pre_post_disc,3,1,2
SN2010bv-NUV.fits.gz,single,1,1,0
SN2010bw-FUV.fits.gz,single,1,1,0
SN2010bw-NUV.fits.gz,single,1,1,0
SN2010cq-FUV.fits.gz,pre_disc,2,2,0
SN2010cq-NUV.fits.gz,pre_disc,2,2,0
SN2010cr-FUV.fits.gz,single,1,1,0
SN2010cr-NUV.fits.gz,single,1,1,0
SN2010cs-FUV.fits.gz,pre_disc,2,2,0
SN2010cs-NUV.fits.gz,pre_disc,2,2,0
SN2010cy-FUV.fits.gz,pre_disc,2,2,0
SN2010cy-NUV.fits.gz,pre_disc,2,2,0
SN2010dd-FUV.fits.gz,post_disc,2,0,2
SN2010dd-NUV.fits.gz,post_disc,2,0,2
SN2010dl-FUV.fits.gz,pre_post_disc,51,13,38
SN2010dl-NUV.fits.gz,pre_post_disc,133,76,57
SN2010dp-FUV.fits.gz,pre_disc,2,2,0
SN2010dp-NUV.fits.gz,pre_disc,2,2,0
SN2010dq-FUV.fits.gz,pre_disc,2,2,0
SN2010dq-NUV.fits.gz,pre_disc,2,2,0
SN2010dt-FUV.fits.gz,post_disc,2,0,2
SN2010dt-NUV.fits.gz,post_disc,3,0,3
SN2010dw-FUV.fits.gz,single,1,0,1
SN2010dw-NUV.fits.gz,single,1,0,1
SN2010eb-FUV.fits.gz,pre_disc,3,3,0
SN2010eb-NUV.fits.gz,pre_disc,3,3,0
SN2010ec-FUV.fits.gz,single,1,1,0
SN2010ec-NUV.fits.gz,single,1,1,0
SN2010el-FUV.fits.gz,post_disc,4,nan,nan
SN2010el-NUV.fits.gz,post_disc,4,nan,nan
SN2010ew-FUV.fits.gz,single,1,0,1
SN2010ew-NUV.fits.gz,single,1,0,1
SN2010ex-FUV.fits.gz,pre_disc,2,2,0
SN2010ex-NUV.fits.gz,pre_post_disc,3,2,1
SN2010ez-FUV.fits.gz,pre_disc,9,9,0
SN2010ez-NUV.fits.gz,pre_disc,11,11,0
SN2010fa-FUV.fits.gz,post_disc,4,0,4
SN2010fa-NUV.fits.gz,post_disc,18,0,18
SN2010fb-FUV.fits.gz,post_disc,13,0,13
SN2010fb-NUV.fits.gz,pre_post_disc,45,16,29
SN2010fc-FUV.fits.gz,pre_disc,35,35,0
SN2010fc-NUV.fits.gz,pre_post_disc,60,46,14
SN2010fe-FUV.fits.gz,pre_disc,13,13,0
SN2010fe-NUV.fits.gz,pre_disc,45,45,0
SN2010fg-FUV.fits.gz,post_disc,10,0,10
SN2010fg-NUV.fits.gz,post_disc,10,0,10
SN2010fh-FUV.fits.gz,pre_disc,4,4,0
SN2010fh-NUV.fits.gz,pre_disc,20,20,0
SN2010fj-FUV.fits.gz,post_disc,22,0,22
SN2010fj-NUV.fits.gz,pre_post_disc,73,9,64
SN2010fm-FUV.fits.gz,pre_disc,13,13,0
SN2010fm-NUV.fits.gz,pre_post_disc,44,42,2
SN2010fn-FUV.fits.gz,pre_disc,13,13,0
SN2010fn-NUV.fits.gz,pre_post_disc,44,36,8
SN2010fr-NUV.fits.gz,single,1,0,1
SN2010fs-FUV.fits.gz,pre_disc,4,nan,nan
SN2010fs-NUV.fits.gz,pre_disc,18,nan,nan
SN2010ft-FUV.fits.gz,post_disc,7,nan,nan
SN2010ft-NUV.fits.gz,post_disc,18,nan,nan
SN2010fu-FUV.fits.gz,pre_post_disc,9,nan,nan
SN2010fu-NUV.fits.gz,pre_post_disc,10,nan,nan
SN2010fy-FUV.fits.gz,pre_disc,2,2,0
SN2010fy-NUV.fits.gz,pre_disc,2,2,0
SN2010fz-FUV.fits.gz,pre_disc,2,2,0
SN2010fz-NUV.fits.gz,pre_disc,2,2,0
SN2010G-FUV.fits.gz,pre_disc,2,2,0
SN2010G-NUV.fits.gz,pre_disc,2,2,0
SN2010ga-FUV.fits.gz,pre_disc,2,2,0
SN2010ga-NUV.fits.gz,pre_disc,2,2,0
SN2010gb-FUV.fits.gz,single,1,1,0
SN2010gb-NUV.fits.gz,pre_disc,2,nan,nan
SN2010gc-FUV.fits.gz,single,1,1,0
SN2010gc-NUV.fits.gz,single,1,1,0
SN2010gl-FUV.fits.gz,pre_disc,2,2,0
SN2010gl-NUV.fits.gz,pre_disc,2,2,0
SN2010gm-FUV.fits.gz,pre_disc,2,2,0
SN2010gm-NUV.fits.gz,pre_disc,3,3,0
SN2010gn-FUV.fits.gz,pre_post_disc,3,nan,nan
SN2010gn-NUV.fits.gz,pre_post_disc,4,nan,nan
SN2010gv-FUV.fits.gz,pre_disc,2,2,0
SN2010gv-NUV.fits.gz,pre_disc,2,2,0
SN2010gz-FUV.fits.gz,pre_disc,2,2,0
SN2010gz-NUV.fits.gz,pre_disc,2,2,0
SN2010he-FUV.fits.gz,single,1,1,0
SN2010he-NUV.fits.gz,single,1,1,0
SN2010hs-FUV.fits.gz,pre_disc,2,2,0
SN2010hs-NUV.fits.gz,pre_disc,2,2,0
SN2010hu-FUV.fits.gz,pre_disc,5,5,0
SN2010hu-NUV.fits.gz,pre_disc,5,5,0
SN2010ia-FUV.fits.gz,pre_disc,2,nan,nan
SN2010ia-NUV.fits.gz,pre_disc,2,nan,nan
SN2010iv-FUV.fits.gz,pre_disc,3,3,0
SN2010iv-NUV.fits.gz,pre_disc,3,3,0
SN2010iw-FUV.fits.gz,pre_disc,2,2,0
SN2010iw-NUV.fits.gz,pre_disc,3,3,0
SN2010ix-FUV.fits.gz,pre_disc,2,2,0
SN2010ix-NUV.fits.gz,pre_disc,2,2,0
SN2010J-FUV.fits.gz,pre_disc,3,nan,nan
SN2010J-NUV.fits.gz,pre_disc,3,nan,nan
SN2010ja-FUV.fits.gz,pre_disc,2,2,0
SN2010ja-NUV.fits.gz,pre_disc,3,3,0
SN2010jb-FUV.fits.gz,pre_disc,5,5,0
SN2010jb-NUV.fits.gz,pre_disc,5,5,0
SN2010jf-FUV.fits.gz,pre_disc,2,nan,nan
SN2010jf-NUV.fits.gz,pre_disc,2,nan,nan
SN2010ju-NUV.fits.gz,single,1,0,1
SN2010jv-FUV.fits.gz,pre_disc,4,4,0
SN2010jv-NUV.fits.gz,pre_disc,5,5,0
SN2010kf-FUV.fits.gz,pre_disc,2,nan,nan
SN2010kf-NUV.fits.gz,pre_disc,2,nan,nan
SN2010ki-FUV.fits.gz,pre_disc,2,2,0
SN2010ki-NUV.fits.gz,pre_disc,2,2,0
SN2010kj-FUV.fits.gz,single,1,1,0
SN2010kj-NUV.fits.gz,single,1,1,0
SN2010kk-FUV.fits.gz,pre_disc,35,35,0
SN2010kk-NUV.fits.gz,pre_disc,35,35,0
SN2010kl-FUV.fits.gz,pre_disc,3,3,0
SN2010kl-NUV.fits.gz,pre_disc,3,3,0
SN2010km-FUV.fits.gz,single,1,0,1
SN2010km-NUV.fits.gz,single,1,0,1
SN2010kn-FUV.fits.gz,single,1,1,0
SN2010kn-NUV.fits.gz,pre_disc,9,nan,nan
SN2010kr-FUV.fits.gz,single,1,1,0
SN2010kr-NUV.fits.gz,single,1,1,0
SN2010kt-FUV.fits.gz,single,1,1,0
SN2010kt-NUV.fits.gz,single,1,1,0
SN2010kz-FUV.fits.gz,pre_disc,2,nan,nan
SN2010kz-NUV.fits.gz,pre_disc,2,nan,nan
SN2010lc-FUV.fits.gz,pre_disc,2,2,0
SN2010lc-NUV.fits.gz,pre_disc,2,2,0
SN2010ld-FUV.fits.gz,pre_disc,4,4,0
SN2010ld-NUV.fits.gz,pre_disc,5,5,0
SN2010le-FUV.fits.gz,pre_disc,2,2,0
SN2010le-NUV.fits.gz,pre_disc,2,2,0
SN2010lh-FUV.fits.gz,pre_disc,5,5,0
SN2010lh-NUV.fits.gz,pre_disc,7,7,0
SN2010li-FUV.fits.gz,pre_disc,5,5,0
SN2010li-NUV.fits.gz,pre_disc,5,5,0
SN2010lk-FUV.fits.gz,single,1,1,0
SN2010lk-NUV.fits.gz,single,1,1,0
SN2010lr-NUV.fits.gz,post_disc,2,0,2
SN2010lw-FUV.fits.gz,unknown,7,nan,nan
SN2010lw-NUV.fits.gz,unknown,9,nan,nan
SN2010ly-FUV.fits.gz,single,1,1,0
SN2010ly-NUV.fits.gz,single,1,1,0
SN2010R-FUV.fits.gz,single,1,1,0
SN2010R-NUV.fits.gz,single,1,1,0
SN2010Y-FUV.fits.gz,pre_disc,3,nan,nan
SN2010Y-NUV.fits.gz,pre_disc,3,nan,nan
SN2011aa-FUV.fits.gz,pre_disc,3,3,0
SN2011aa-NUV.fits.gz,pre_disc,3,3,0
SN2011ae-FUV.fits.gz,single,1,1,0
SN2011ae-NUV.fits.gz,single,1,1,0
SN2011al-FUV.fits.gz,single,1,1,0
SN2011al-NUV.fits.gz,pre_disc,4,4,0
SN2011at-FUV.fits.gz,pre_disc,2,2,0
SN2011at-NUV.fits.gz,pre_disc,2,2,0
SN2011au-FUV.fits.gz,pre_disc,4,4,0
SN2011au-NUV.fits.gz,pre_disc,4,4,0
SN2011av-FUV.fits.gz,single,1,1,0
SN2011av-NUV.fits.gz,pre_disc,4,4,0
SN2011ay-FUV.fits.gz,single,1,1,0
SN2011ay-NUV.fits.gz,single,1,1,0
SN2011B-FUV.fits.gz,single,1,1,0
SN2011B-NUV.fits.gz,single,1,1,0
SN2011bb-FUV.fits.gz,single,1,1,0
SN2011bb-NUV.fits.gz,single,1,1,0
SN2011bc-FUV.fits.gz,single,1,1,0
SN2011bc-NUV.fits.gz,single,1,1,0
SN2011bd-FUV.fits.gz,pre_disc,2,2,0
SN2011bd-NUV.fits.gz,pre_disc,2,2,0
SN2011bf-FUV.fits.gz,pre_disc,5,5,0
SN2011bf-NUV.fits.gz,pre_disc,5,5,0
SN2011bu-FUV.fits.gz,pre_disc,2,2,0
SN2011bu-NUV.fits.gz,pre_disc,3,3,0
SN2011bw-FUV.fits.gz,pre_disc,2,2,0
SN2011bw-NUV.fits.gz,pre_disc,2,2,0
SN2011bx-FUV.fits.gz,pre_disc,3,3,0
SN2011bx-NUV.fits.gz,pre_disc,3,3,0
SN2011bz-FUV.fits.gz,single,1,1,0
SN2011bz-NUV.fits.gz,single,1,1,0
SN2011C-FUV.fits.gz,single,1,1,0
SN2011C-NUV.fits.gz,pre_disc,2,2,0
SN2011cg-FUV.fits.gz,pre_disc,4,4,0
SN2011cg-NUV.fits.gz,pre_disc,4,4,0
SN2011cr-FUV.fits.gz,pre_disc,2,2,0
SN2011cr-NUV.fits.gz,pre_disc,4,4,0
SN2011ct-FUV.fits.gz,pre_disc,2,2,0
SN2011ct-NUV.fits.gz,pre_disc,3,3,0
SN2011cu-FUV.fits.gz,pre_disc,3,3,0
SN2011cu-NUV.fits.gz,pre_disc,6,6,0
SN2011cv-FUV.fits.gz,single,1,1,0
SN2011cv-NUV.fits.gz,single,1,1,0
SN2011cy-FUV.fits.gz,pre_disc,4,4,0
SN2011cy-NUV.fits.gz,pre_disc,7,7,0
SN2011de-FUV.fits.gz,post_disc,3,0,3
SN2011de-NUV.fits.gz,post_disc,4,0,4
SN2011df-NUV.fits.gz,post_disc,2,nan,nan
SN2011dj-FUV.fits.gz,pre_disc,3,3,0
SN2011dj-NUV.fits.gz,pre_disc,4,4,0
SN2011do-FUV.fits.gz,pre_disc,2,2,0
SN2011do-NUV.fits.gz,pre_disc,2,2,0
SN2011dz-FUV.fits.gz,post_disc,2,0,2
SN2011dz-NUV.fits.gz,post_disc,5,0,5
SN2011eb-FUV.fits.gz,pre_disc,2,nan,nan
SN2011eb-NUV.fits.gz,pre_disc,2,nan,nan
SN2011eh-FUV.fits.gz,pre_disc,2,2,0
SN2011eh-NUV.fits.gz,pre_disc,2,2,0
SN2011ek-FUV.fits.gz,single,1,1,0
SN2011ek-NUV.fits.gz,single,1,1,0
SN2011el-FUV.fits.gz,pre_disc,2,nan,nan
SN2011el-NUV.fits.gz,pre_disc,2,nan,nan
SN2011eq-FUV.fits.gz,pre_disc,2,2,0
SN2011eq-NUV.fits.gz,pre_disc,2,2,0
SN2011et-FUV.fits.gz,pre_disc,2,2,0
SN2011et-NUV.fits.gz,pre_disc,3,3,0
SN2011ez-FUV.fits.gz,single,1,1,0
SN2011ez-NUV.fits.gz,pre_post_disc,2,1,1
SN2011fe-FUV.fits.gz,pre_disc,15,15,0
SN2011fe-NUV.fits.gz,pre_disc,16,16,0
SN2011fg-FUV.fits.gz,pre_disc,5,5,0
SN2011fg-NUV.fits.gz,pre_disc,5,5,0
SN2011fk-FUV.fits.gz,pre_disc,4,4,0
SN2011fk-NUV.fits.gz,pre_disc,5,5,0
SN2011fn-FUV.fits.gz,pre_disc,4,4,0
SN2011fn-NUV.fits.gz,pre_disc,4,4,0
SN2011fs-FUV.fits.gz,single,1,1,0
SN2011fs-NUV.fits.gz,pre_disc,2,nan,nan
SN2011fw-NUV.fits.gz,pre_disc,3,3,0
SN2011G-NUV.fits.gz,single,1,1,0
SN2011ga-FUV.fits.gz,pre_disc,2,2,0
SN2011ga-NUV.fits.gz,pre_disc,2,2,0
SN2011gb-NUV.fits.gz,single,1,1,0
SN2011gg-FUV.fits.gz,pre_disc,4,nan,nan
SN2011gg-NUV.fits.gz,pre_disc,4,nan,nan
SN2011gi-FUV.fits.gz,pre_disc,2,2,0
SN2011gi-NUV.fits.gz,pre_disc,2,2,0
SN2011gj-FUV.fits.gz,pre_disc,5,5,0
SN2011gj-NUV.fits.gz,pre_disc,6,6,0
SN2011gk-NUV.fits.gz,pre_disc,2,nan,nan
SN2011gm-FUV.fits.gz,pre_disc,2,2,0
SN2011gm-NUV.fits.gz,pre_disc,2,2,0
SN2011gn-FUV.fits.gz,pre_disc,2,nan,nan
SN2011gn-NUV.fits.gz,pre_disc,2,nan,nan
SN2011gu-FUV.fits.gz,post_disc,2,0,2
