,Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
9163,SN2007ev,2007-06-27,NUV,22h40m06.18s,24d41m57.1s,2,1,1,278,24,24,SN2007ev-NUV.fits.gz
9164,SN2007ex,2007-06-28,NUV,0h26m49.89s,21d10m49.3s,1,0,1,-1579,1579,1580,SN2007ex-NUV.fits.gz
9165,SN2007ey,2007-06-29,FUV,15h12m21.36s,12d30m03.7s,2,2,0,33,-26,nan,SN2007ey-FUV.fits.gz
9166,SN2007ey,2007-06-29,NUV,15h12m21.36s,12d30m03.7s,2,2,0,33,-26,nan,SN2007ey-NUV.fits.gz
9167,SN2007ez,2007-06-30,FUV,23h29m29.57s,10d31m54.3s,3,3,0,1355,-1010,nan,SN2007ez-FUV.fits.gz
9168,SN2007ez,2007-06-30,NUV,23h29m29.57s,10d31m54.3s,4,4,0,1355,-1010,nan,SN2007ez-NUV.fits.gz
9169,SN2007F,2007-01-11,FUV,13h03m15.08s,50d37m07.7s,1,1,0,675,-675,nan,SN2007F-FUV.fits.gz
9170,SN2007F,2007-01-11,NUV,13h03m15.08s,50d37m07.7s,2,2,0,675,-621,nan,SN2007F-NUV.fits.gz
9171,SN2007fb,2007-07-03,FUV,23h56m52.37s,5d30m31.8s,1,1,0,1043,-1043,nan,SN2007fb-FUV.fits.gz
9172,SN2007fb,2007-07-03,NUV,23h56m52.37s,5d30m31.8s,1,1,0,1043,-1043,nan,SN2007fb-NUV.fits.gz
9173,SN2007fc,2007-07-08,FUV,23h57m33.89s,-21d59m53s,2,2,0,1365,-1028,nan,SN2007fc-FUV.fits.gz
9174,SN2007fc,2007-07-08,NUV,23h57m33.89s,-21d59m53s,3,3,0,1365,-647,nan,SN2007fc-NUV.fits.gz
9175,SN2007fd,2007-06-30,FUV,14h16m19.03s,36d13m01.3s,4,3,1,60,9,10,SN2007fd-FUV.fits.gz
9176,SN2007fd,2007-06-30,NUV,14h16m19.03s,36d13m01.3s,6,5,1,762,9,10,SN2007fd-NUV.fits.gz
9177,SN2007fh,2007-07-03,FUV,22h16m41.64s,21d18m58.9s,2,2,0,1409,-648,nan,SN2007fh-FUV.fits.gz
9178,SN2007fh,2007-07-03,NUV,22h16m41.64s,21d18m58.9s,2,2,0,1409,-648,nan,SN2007fh-NUV.fits.gz
9179,SN2007fi,2007-07-05,FUV,15h44m16.87s,34d43m13.7s,1,1,0,1159,-1159,nan,SN2007fi-FUV.fits.gz
9180,SN2007fi,2007-07-05,NUV,15h44m16.87s,34d43m13.7s,1,1,0,1159,-1159,nan,SN2007fi-NUV.fits.gz
9181,SN2007fq,2007-07-14,FUV,20h34m55.8s,-23d06m15.8s,2,1,1,318,7,7,SN2007fq-FUV.fits.gz
9182,SN2007fq,2007-07-14,NUV,20h34m55.8s,-23d06m15.8s,2,1,1,318,7,7,SN2007fq-NUV.fits.gz
9183,SN2007fr,2007-07-14,FUV,21h37m08.64s,0d26m13.553s,8,2,6,341,404,1,SN2007fr-FUV.fits.gz
9184,SN2007fr,2007-07-14,NUV,21h37m08.64s,0d26m13.553s,8,2,6,341,404,1,SN2007fr-NUV.fits.gz
9185,SN2007fs,2007-07-15,FUV,22h01m40.44s,-21d30m29.6s,3,2,1,1399,67,68,SN2007fs-FUV.fits.gz
9186,SN2007fs,2007-07-15,NUV,22h01m40.44s,-21d30m29.6s,3,2,1,1399,67,68,SN2007fs-NUV.fits.gz
9187,SN2007ft,2007-07-15,NUV,12h47m03.7s,-41d35m22s,1,1,0,115,-115,nan,SN2007ft-NUV.fits.gz
9188,SN2007fu,2007-07-13,NUV,20h30m28.88s,-13d15m34.9s,5,4,1,1096,8,9,SN2007fu-NUV.fits.gz
9189,SN2007fx,2007-07-14,FUV,20h55m57.169s,-5d41m52.92s,1,1,0,304,-304,nan,SN2007fx-FUV.fits.gz
9190,SN2007fx,2007-07-14,NUV,20h55m57.169s,-5d41m52.92s,1,1,0,304,-304,nan,SN2007fx-NUV.fits.gz
9191,SN2007gc,2007-07-18,FUV,14h47m47.32s,30d28m14.5s,2,2,0,99,-10,nan,SN2007gc-FUV.fits.gz
9192,SN2007gc,2007-07-18,NUV,14h47m47.32s,30d28m14.5s,2,2,0,99,-10,nan,SN2007gc-NUV.fits.gz
9193,SN2007gd,2007-07-18,FUV,15h29m31.48s,7d59m51.1s,2,2,0,91,-91,nan,SN2007gd-FUV.fits.gz
9194,SN2007gd,2007-07-18,NUV,15h29m31.48s,7d59m51.1s,2,2,0,91,-91,nan,SN2007gd-NUV.fits.gz
9195,SN2007ge,2007-07-19,NUV,23h57m31.42s,47d27m02.4s,2,0,2,-1483,1576,1484,SN2007ge-NUV.fits.gz
9196,SN2007gf,2007-07-26,FUV,23h17m48.71s,22d59m07.1s,2,2,0,1074,-1073,nan,SN2007gf-FUV.fits.gz
9197,SN2007gf,2007-07-26,NUV,23h17m48.71s,22d59m07.1s,3,3,0,1074,-705,nan,SN2007gf-NUV.fits.gz
9198,SN2007gi,2007-07-31,FUV,12h01m23.42s,61d53m33.8s,3,2,1,166,244,244,SN2007gi-FUV.fits.gz
9199,SN2007gi,2007-07-31,NUV,12h01m23.42s,61d53m33.8s,6,5,1,1275,244,244,SN2007gi-NUV.fits.gz
9200,SN2007gp,2007-08-07,FUV,21h57m35.59s,8d00m47.3s,2,2,0,319,-17,nan,SN2007gp-FUV.fits.gz
9201,SN2007gp,2007-08-07,NUV,21h57m35.59s,8d00m47.3s,2,2,0,319,-17,nan,SN2007gp-NUV.fits.gz
9202,SN2007gt,2007-08-16,FUV,0h16m26.1696s,-0d21m09.5688s,6,2,4,334,439,395,SN2007gt-FUV.fits.gz
9203,SN2007gt,2007-08-16,NUV,0h16m26.1696s,-0d21m09.5688s,6,2,4,334,439,395,SN2007gt-NUV.fits.gz
9204,SN2007gu,2007-08-16,FUV,22h53m42.55s,12d05m54.4s,2,2,0,318,-21,nan,SN2007gu-FUV.fits.gz
9205,SN2007gu,2007-08-16,NUV,22h53m42.55s,12d05m54.4s,2,2,0,318,-21,nan,SN2007gu-NUV.fits.gz
9206,SN2007gv,2007-08-19,FUV,1h39m05.65s,6d14m42s,1,0,1,-29,29,30,SN2007gv-FUV.fits.gz
9207,SN2007gv,2007-08-19,NUV,1h39m05.65s,6d14m42s,1,0,1,-29,29,30,SN2007gv-NUV.fits.gz
9208,SN2007ha,2007-08-20,FUV,0h46m01.79s,-23d14m14.4s,3,3,0,1394,-269,nan,SN2007ha-FUV.fits.gz
9209,SN2007ha,2007-08-20,NUV,0h46m01.79s,-23d14m14.4s,3,3,0,1394,-269,nan,SN2007ha-NUV.fits.gz
9210,SN2007hb,2007-08-24,FUV,2h08m34.02s,29d14m14.3s,2,0,2,-17,20,17,SN2007hb-FUV.fits.gz
9211,SN2007hb,2007-08-24,NUV,2h08m34.02s,29d14m14.3s,2,0,2,-17,20,17,SN2007hb-NUV.fits.gz
9212,SN2007hd,2007-08-22,FUV,3h08m56.43s,-11d16m22.6s,3,0,3,-52,76,53,SN2007hd-FUV.fits.gz
9213,SN2007hd,2007-08-22,NUV,3h08m56.43s,-11d16m22.6s,3,0,3,-52,76,53,SN2007hd-NUV.fits.gz
9214,SN2007hf,2007-08-24,FUV,2h37m28.26s,-23d32m04.7s,2,2,0,653,-646,nan,SN2007hf-FUV.fits.gz
9215,SN2007hf,2007-08-24,NUV,2h37m28.26s,-23d32m04.7s,2,2,0,653,-646,nan,SN2007hf-NUV.fits.gz
9216,SN2007hg,2007-08-24,NUV,4h08m32.65s,2d22m43.7s,1,1,0,1366,-1366,nan,SN2007hg-NUV.fits.gz
9217,SN2007hh,2007-08-26,FUV,16h46m59.1s,38d56m02.5s,4,4,0,1196,-90,nan,SN2007hh-FUV.fits.gz
9218,SN2007hh,2007-08-26,NUV,16h46m59.1s,38d56m02.5s,4,4,0,1196,-90,nan,SN2007hh-NUV.fits.gz
9219,SN2007ho,2007-08-31,FUV,21h22m50.97s,-21d08m42.5s,2,2,0,335,-41,nan,SN2007ho-FUV.fits.gz
9220,SN2007ho,2007-08-31,NUV,21h22m50.97s,-21d08m42.5s,2,2,0,335,-41,nan,SN2007ho-NUV.fits.gz
9221,SN2007hq,2007-09-01,FUV,0h10m06.68s,-16d16m24.3s,1,0,1,-5,5,6,SN2007hq-FUV.fits.gz
9222,SN2007hq,2007-09-01,NUV,0h10m06.68s,-16d16m24.3s,2,0,2,-5,11,6,SN2007hq-NUV.fits.gz
9223,SN2007ht,2007-09-02,FUV,0h34m33.81s,-1d13m03.1s,5,2,3,327,18,6,SN2007ht-FUV.fits.gz
9224,SN2007ht,2007-09-02,NUV,0h34m33.81s,-1d13m03.1s,5,2,3,327,18,6,SN2007ht-NUV.fits.gz
9225,SN2007hu,2007-09-09,FUV,16h56m29.96s,27d58m40.4s,3,3,0,1130,-79,nan,SN2007hu-FUV.fits.gz
9226,SN2007hu,2007-09-09,NUV,16h56m29.96s,27d58m40.4s,3,3,0,1130,-79,nan,SN2007hu-NUV.fits.gz
9227,SN2007hx,2007-09-03,FUV,2h06m27.288s,-0d53m57.57s,4,3,1,1418,411,411,SN2007hx-FUV.fits.gz
9228,SN2007hx,2007-09-03,NUV,2h06m27.288s,-0d53m57.57s,4,3,1,1418,411,411,SN2007hx-NUV.fits.gz
9229,SN2007hy,2007-09-03,FUV,3h39m42.336s,1d05m32.28s,2,1,1,1376,457,457,SN2007hy-FUV.fits.gz
9230,SN2007hy,2007-09-03,NUV,3h39m42.336s,1d05m32.28s,2,1,1,1376,457,457,SN2007hy-NUV.fits.gz
9231,SN2007ia,2007-09-04,FUV,3h43m10.056s,0d06m08.8956s,5,1,4,267,468,468,SN2007ia-FUV.fits.gz
9232,SN2007ia,2007-09-04,NUV,3h43m10.056s,0d06m08.8956s,7,1,6,267,817,468,SN2007ia-NUV.fits.gz
9233,SN2007ic,2007-09-05,FUV,0h05m57.9816s,1d06m11.124s,7,1,6,1415,63,26,SN2007ic-FUV.fits.gz
9234,SN2007ic,2007-09-05,NUV,0h05m57.9816s,1d06m11.124s,7,1,6,1415,63,26,SN2007ic-NUV.fits.gz
9235,SN2007ie,2007-09-05,FUV,22h17m36.69s,0d36m48s,88,82,6,1465,384,5,SN2007ie-FUV.fits.gz
9236,SN2007ie,2007-09-05,NUV,22h17m36.69s,0d36m48s,131,84,47,1465,1444,5,SN2007ie-NUV.fits.gz
9237,SN2007ii,2007-09-04,FUV,0h33m34.05s,0d59m05.7s,5,0,5,-1,26,1,SN2007ii-FUV.fits.gz
9238,SN2007ii,2007-09-04,NUV,0h33m34.05s,0d59m05.7s,5,0,5,-1,26,1,SN2007ii-NUV.fits.gz
9239,SN2007ij,2007-09-04,FUV,23h57m22.08s,0d06m21.089s,4,2,2,1414,66,29,SN2007ij-FUV.fits.gz
9240,SN2007ij,2007-09-04,NUV,23h57m22.08s,0d06m21.089s,4,2,2,1414,66,29,SN2007ij-NUV.fits.gz
9241,SN2007ik,2007-09-05,FUV,22h38m53.76s,-1d10m02.14s,5,4,1,1120,378,379,SN2007ik-FUV.fits.gz
9242,SN2007ik,2007-09-05,NUV,22h38m53.76s,-1d10m02.14s,6,5,1,1120,378,379,SN2007ik-NUV.fits.gz
9243,SN2007im,2007-08-31,FUV,22h26m11.78s,-12d08m09.7s,2,2,0,1474,-335,nan,SN2007im-FUV.fits.gz
9244,SN2007im,2007-08-31,NUV,22h26m11.78s,-12d08m09.7s,3,2,1,1474,1122,1122,SN2007im-NUV.fits.gz
9245,SN2007in,2007-09-09,FUV,1h08m13.68s,18d44m27s,1,1,0,1432,-1432,nan,SN2007in-FUV.fits.gz
9246,SN2007in,2007-09-09,NUV,1h08m13.68s,18d44m27s,1,1,0,1432,-1432,nan,SN2007in-NUV.fits.gz
9247,SN2007io,2007-09-10,FUV,1h04m47.69s,4d31m16.7s,6,0,6,-11,414,12,SN2007io-FUV.fits.gz
9248,SN2007io,2007-09-10,NUV,1h04m47.69s,4d31m16.7s,6,0,6,-11,414,12,SN2007io-NUV.fits.gz
9249,SN2007ip,2007-09-10,FUV,1h35m08.82s,36d01m04.8s,3,3,0,1070,-303,nan,SN2007ip-FUV.fits.gz
9250,SN2007ip,2007-09-10,NUV,1h35m08.82s,36d01m04.8s,6,4,2,1070,1531,1528,SN2007ip-NUV.fits.gz
9251,SN2007is,2007-09-14,FUV,16h47m14.59s,40d14m36.9s,3,2,1,109,273,273,SN2007is-FUV.fits.gz
9252,SN2007is,2007-09-14,NUV,16h47m14.59s,40d14m36.9s,4,2,2,109,626,273,SN2007is-NUV.fits.gz
9253,SN2007ix,2007-09-03,FUV,0h51m30.88s,-0d56m50.6s,2,1,1,1429,47,47,SN2007ix-FUV.fits.gz
9254,SN2007ix,2007-09-03,NUV,0h51m30.88s,-0d56m50.6s,2,1,1,1429,47,47,SN2007ix-NUV.fits.gz
9255,SN2007iy,2007-09-03,NUV,20h41m06s,-0d25m19.6356s,35,24,11,1148,1035,323,SN2007iy-NUV.fits.gz
9256,SN2007jb,2007-09-04,FUV,0h26m33.79s,0d02m31.1s,5,1,4,1077,389,32,SN2007jb-FUV.fits.gz
9257,SN2007jb,2007-09-04,NUV,0h26m33.79s,0d02m31.1s,5,1,4,1077,389,32,SN2007jb-NUV.fits.gz
9258,SN2007jc,2007-09-04,FUV,23h23m48.62s,-1d08m10.1s,3,2,1,1471,406,407,SN2007jc-FUV.fits.gz
9259,SN2007jc,2007-09-04,NUV,23h23m48.62s,-1d08m10.1s,3,2,1,1471,406,407,SN2007jc-NUV.fits.gz
9260,SN2007jd,2007-09-05,FUV,2h59m53.688s,1d09m36.83s,5,0,5,-45,470,45,SN2007jd-FUV.fits.gz
9261,SN2007jd,2007-09-05,NUV,2h59m53.688s,1d09m36.83s,6,0,6,-45,781,45,SN2007jd-NUV.fits.gz
9262,SN2007je,2007-09-12,FUV,2h11m47.31s,-0d54m44.8s,4,2,2,1072,406,406,SN2007je-FUV.fits.gz
9263,SN2007je,2007-09-12,NUV,2h11m47.31s,-0d54m44.8s,4,2,2,1072,406,406,SN2007je-NUV.fits.gz
9264,SN2007jg,2007-09-14,FUV,3h29m50.81s,0d03m24.6s,3,1,2,277,461,103,SN2007jg-FUV.fits.gz
9265,SN2007jg,2007-09-14,NUV,3h29m50.81s,0d03m24.6s,3,1,2,277,461,103,SN2007jg-NUV.fits.gz
9266,SN2007jh,2007-09-15,FUV,3h36m01.578s,1d06m16.88s,2,1,1,1388,444,444,SN2007jh-FUV.fits.gz
9267,SN2007jh,2007-09-15,NUV,3h36m01.578s,1d06m16.88s,2,1,1,1388,444,444,SN2007jh-NUV.fits.gz
9268,SN2007ji,2007-09-03,FUV,0h38m48.3s,-0d10m45.8s,6,0,6,-5,68,5,SN2007ji-FUV.fits.gz
9269,SN2007ji,2007-09-03,NUV,0h38m48.3s,-0d10m45.8s,6,0,6,-5,68,5,SN2007ji-NUV.fits.gz
9270,SN2007jj,2007-09-03,FUV,1h45m26.73s,-0d01m09.9s,5,2,3,1064,422,34,SN2007jj-FUV.fits.gz
9271,SN2007jj,2007-09-03,NUV,1h45m26.73s,-0d01m09.9s,5,2,3,1064,422,34,SN2007jj-NUV.fits.gz
9272,SN2007jk,2007-09-03,FUV,2h55m05.4s,-0d08m51.7s,4,3,1,1017,45,46,SN2007jk-FUV.fits.gz
9273,SN2007jk,2007-09-03,NUV,2h55m05.4s,-0d08m51.7s,5,3,2,1017,783,46,SN2007jk-NUV.fits.gz
9274,SN2007jo,2007-09-03,FUV,23h10m12.58s,-0d55m53.1s,6,4,2,1471,402,5,SN2007jo-FUV.fits.gz
9275,SN2007jo,2007-09-03,NUV,23h10m12.58s,-0d55m53.1s,6,4,2,1471,402,5,SN2007jo-NUV.fits.gz
9276,SN2007jp,2007-09-03,FUV,23h44m41.28s,-0d01m48.27s,7,4,3,353,361,19,SN2007jp-FUV.fits.gz
9277,SN2007jp,2007-09-03,NUV,23h44m41.28s,-0d01m48.27s,7,4,3,353,361,19,SN2007jp-NUV.fits.gz
9278,SN2007jq,2007-09-04,FUV,0h11m58.61s,0d59m53.4s,7,2,5,353,391,29,SN2007jq-FUV.fits.gz
9279,SN2007jq,2007-09-04,NUV,0h11m58.61s,0d59m53.4s,7,2,5,353,391,29,SN2007jq-NUV.fits.gz
9280,SN2007jr,2007-09-04,FUV,2h22m57.28s,1d01m32.7s,5,1,4,1380,441,416,SN2007jr-FUV.fits.gz
9281,SN2007jr,2007-09-04,NUV,2h22m57.28s,1d01m32.7s,5,1,4,1380,441,416,SN2007jr-NUV.fits.gz
9282,SN2007jt,2007-09-12,FUV,2h28m32.76s,-1d02m34.12s,3,1,2,675,397,397,SN2007jt-FUV.fits.gz
9283,SN2007jt,2007-09-12,NUV,2h28m32.76s,-1d02m34.12s,3,1,2,675,397,397,SN2007jt-NUV.fits.gz
9284,SN2007ju,2007-09-14,FUV,0h11m50.465s,-0d20m21.67s,5,2,3,363,404,366,SN2007ju-FUV.fits.gz
9285,SN2007ju,2007-09-14,NUV,0h11m50.465s,-0d20m21.67s,5,2,3,363,404,366,SN2007ju-NUV.fits.gz
9286,SN2007jv,2007-09-14,FUV,0h15m36.91s,-0d23m21.6s,6,2,4,363,410,366,SN2007jv-FUV.fits.gz
9287,SN2007jv,2007-09-14,NUV,0h15m36.91s,-0d23m21.6s,6,2,4,363,410,366,SN2007jv-NUV.fits.gz
9288,SN2007jw,2007-09-14,FUV,2h02m32.74s,-1d05m21s,4,2,2,1074,403,404,SN2007jw-FUV.fits.gz
9289,SN2007jw,2007-09-14,NUV,2h02m32.74s,-1d05m21s,4,2,2,1074,403,404,SN2007jw-NUV.fits.gz
9290,SN2007jx,2007-09-15,NUV,20h02m32.82s,0d22m18.1s,1,0,1,-1411,1411,1412,SN2007jx-NUV.fits.gz
9291,SN2007jy,2007-09-03,NUV,20h51m21.43s,0d23m57.8s,10,9,1,1477,365,365,SN2007jy-NUV.fits.gz
9292,SN2007jz,2007-09-05,FUV,1h23m56.01s,1d15m18s,7,2,5,1074,394,28,SN2007jz-FUV.fits.gz
9293,SN2007jz,2007-09-05,NUV,1h23m56.01s,1d15m18s,7,2,5,1074,394,28,SN2007jz-NUV.fits.gz
9294,SN2007ka,2007-09-05,FUV,1h21m22.7s,-0d00m53.3s,5,0,5,-16,54,17,SN2007ka-FUV.fits.gz
9295,SN2007ka,2007-09-05,NUV,1h21m22.7s,-0d00m53.3s,5,0,5,-16,54,17,SN2007ka-NUV.fits.gz
9296,SN2007kb,2007-09-13,NUV,20h52m24.72s,0d16m38.9s,12,11,1,1487,355,355,SN2007kb-NUV.fits.gz
9297,SN2007kd,2007-09-23,FUV,9h25m58.01s,34d37m59.3s,3,2,1,1321,503,503,SN2007kd-FUV.fits.gz
9298,SN2007kd,2007-09-23,NUV,9h25m58.01s,34d37m59.3s,6,4,2,1332,903,503,SN2007kd-NUV.fits.gz
9299,SN2007kg,2007-09-22,NUV,23h58m37.43s,60d59m06.7s,4,0,4,-1417,1512,1418,SN2007kg-NUV.fits.gz
9300,SN2007kk,2007-09-28,NUV,3h42m23.258s,39d14m30.3s,1,1,0,643,-643,nan,SN2007kk-NUV.fits.gz
9301,SN2007kp,2007-09-13,FUV,22h09m29.59s,0d44m16.4s,12,5,7,1132,376,342,SN2007kp-FUV.fits.gz
9302,SN2007kp,2007-09-13,NUV,22h09m29.59s,0d44m16.4s,45,6,39,1132,1074,342,SN2007kp-NUV.fits.gz
9303,SN2007kq,2007-09-14,FUV,0h19m43.97s,-0d24m00.35s,9,3,6,1087,381,21,SN2007kq-FUV.fits.gz
9304,SN2007kq,2007-09-14,NUV,0h19m43.97s,-0d24m00.35s,9,3,6,1087,381,21,SN2007kq-NUV.fits.gz
9305,SN2007kr,2007-09-14,FUV,0h25m27.59s,-0d50m21.6s,6,2,4,1440,46,22,SN2007kr-FUV.fits.gz
9306,SN2007kr,2007-09-14,NUV,0h25m27.59s,-0d50m21.6s,6,2,4,1440,46,22,SN2007kr-NUV.fits.gz
9307,SN2007kt,2007-09-15,FUV,1h50m23.83s,1d10m20.5s,4,0,4,-31,413,31,SN2007kt-FUV.fits.gz
9308,SN2007kt,2007-09-15,NUV,1h50m23.83s,1d10m20.5s,8,0,8,-31,1180,31,SN2007kt-NUV.fits.gz
9309,SN2007ku,2007-09-16,FUV,1h33m28.3s,0d31m28.6s,8,2,6,1077,409,9,SN2007ku-FUV.fits.gz
9310,SN2007ku,2007-09-16,NUV,1h33m28.3s,0d31m28.6s,8,2,6,1077,409,9,SN2007ku-NUV.fits.gz
9311,SN2007kv,2007-09-19,FUV,1h10m15.94s,0d28m19.2s,3,1,2,1443,33,19,SN2007kv-FUV.fits.gz
9312,SN2007kv,2007-09-19,NUV,1h10m15.94s,0d28m19.2s,8,1,7,1443,1146,19,SN2007kv-NUV.fits.gz
9313,SN2007kx,2007-09-22,FUV,0h13m42.874s,0d39m08.38s,7,2,5,371,403,358,SN2007kx-FUV.fits.gz
9314,SN2007kx,2007-09-22,NUV,0h13m42.874s,0d39m08.38s,7,2,5,371,403,358,SN2007kx-NUV.fits.gz
9315,SN2007la,2007-09-30,FUV,22h29m54.72s,1d03m30.49s,1,1,0,1131,-1131,nan,SN2007la-FUV.fits.gz
9316,SN2007la,2007-09-30,NUV,22h29m54.72s,1d03m30.49s,2,1,1,1131,1473,1473,SN2007la-NUV.fits.gz
9317,SN2007lc,2007-10-06,FUV,0h49m09.13s,0d35m47.8s,4,1,3,1462,28,0,SN2007lc-FUV.fits.gz
9318,SN2007lc,2007-10-06,NUV,0h49m09.13s,0d35m47.8s,4,1,3,1462,28,0,SN2007lc-NUV.fits.gz
9319,SN2007le,2007-10-13,FUV,23h38m48.45s,-6d31m21.7s,5,4,1,1457,328,329,SN2007le-FUV.fits.gz
9320,SN2007le,2007-10-13,NUV,23h38m48.45s,-6d31m21.7s,5,4,1,1457,328,329,SN2007le-NUV.fits.gz
9321,SN2007lf,2007-09-03,FUV,0h16m45.46s,1d12m03.2s,7,2,5,352,54,31,SN2007lf-FUV.fits.gz
9322,SN2007lf,2007-09-03,NUV,0h16m45.46s,1d12m03.2s,7,2,5,352,54,31,SN2007lf-NUV.fits.gz
9323,SN2007lg,2007-09-22,FUV,0h46m03.93s,-0d00m38.9s,4,1,3,1448,9,2,SN2007lg-FUV.fits.gz
9324,SN2007lg,2007-09-22,NUV,0h46m03.93s,-0d00m38.9s,4,1,3,1448,9,2,SN2007lg-NUV.fits.gz
9325,SN2007lh,2007-09-22,FUV,1h08m52.02s,1d11m52.4s,4,2,2,1446,374,2,SN2007lh-FUV.fits.gz
9326,SN2007lh,2007-09-22,NUV,1h08m52.02s,1d11m52.4s,14,2,12,1446,1102,2,SN2007lh-NUV.fits.gz
9327,SN2007li,2007-09-22,FUV,1h13m04.02s,-0d32m24s,8,1,7,1446,378,11,SN2007li-FUV.fits.gz
9328,SN2007li,2007-09-22,NUV,1h13m04.02s,-0d32m24s,12,1,11,1446,1102,11,SN2007li-NUV.fits.gz
9329,SN2007lk,2007-10-03,FUV,1h57m50.15s,-0d23m53.5s,4,2,2,1093,383,384,SN2007lk-FUV.fits.gz
9330,SN2007lk,2007-10-03,NUV,1h57m50.15s,-0d23m53.5s,4,2,2,1093,383,384,SN2007lk-NUV.fits.gz
9331,SN2007lm,2007-10-03,FUV,3h13m40.44s,0d37m47.9s,4,1,3,1408,446,446,SN2007lm-FUV.fits.gz
9332,SN2007lm,2007-10-03,NUV,3h13m40.44s,0d37m47.9s,5,1,4,1408,446,58,SN2007lm-NUV.fits.gz
9333,SN2007ln,2007-10-03,FUV,3h40m43.21s,1d00m11s,2,1,1,1406,427,427,SN2007ln-FUV.fits.gz
9334,SN2007ln,2007-10-03,NUV,3h40m43.21s,1d00m11s,2,1,1,1406,427,427,SN2007ln-NUV.fits.gz
9335,SN2007lo,2007-10-03,FUV,22h35m56.16s,0d36m32.79s,1,1,0,1134,-1134,nan,SN2007lo-FUV.fits.gz
9336,SN2007lo,2007-10-03,NUV,22h35m56.16s,0d36m32.79s,2,1,1,1134,1470,1470,SN2007lo-NUV.fits.gz
9337,SN2007lp,2007-10-03,FUV,22h43m41.04s,0d25m13.84s,4,2,2,385,369,364,SN2007lp-FUV.fits.gz
9338,SN2007lp,2007-10-03,NUV,22h43m41.04s,0d25m13.84s,5,2,3,385,727,364,SN2007lp-NUV.fits.gz
9339,SN2007lq,2007-10-06,FUV,0h23m07.89s,0d58m58.9s,6,1,5,1109,357,0,SN2007lq-FUV.fits.gz
9340,SN2007lq,2007-10-06,NUV,0h23m07.89s,0d58m58.9s,6,1,5,1109,357,0,SN2007lq-NUV.fits.gz
9341,SN2007lr,2007-10-06,FUV,0h49m00.29s,-0d19m23.74s,3,3,0,1462,-11,nan,SN2007lr-FUV.fits.gz
9342,SN2007lr,2007-10-06,NUV,0h49m00.29s,-0d19m23.74s,3,3,0,1462,-11,nan,SN2007lr-NUV.fits.gz
9343,SN2007lt,2007-10-06,FUV,21h53m47.28s,0d00m54.1s,6,4,2,409,334,319,SN2007lt-FUV.fits.gz
9344,SN2007lt,2007-10-06,NUV,21h53m47.28s,0d00m54.1s,6,4,2,409,334,319,SN2007lt-NUV.fits.gz
9345,SN2007lu,2007-10-06,FUV,22h01m34.9s,-0d15m24.8s,5,2,3,388,348,346,SN2007lu-FUV.fits.gz
9346,SN2007lu,2007-10-06,NUV,22h01m34.9s,-0d15m24.8s,6,2,4,388,721,346,SN2007lu-NUV.fits.gz
9347,SN2007lv,2007-10-06,FUV,23h24m48s,0d56m40.38s,6,3,3,1502,374,324,SN2007lv-FUV.fits.gz
9348,SN2007lv,2007-10-06,NUV,23h24m48s,0d56m40.38s,12,3,9,1502,750,324,SN2007lv-NUV.fits.gz
9349,SN2007lw,2007-10-06,FUV,23h36m48.9s,-0d46m56.1s,4,4,0,1453,-16,nan,SN2007lw-FUV.fits.gz
9350,SN2007lw,2007-10-06,NUV,23h36m48.9s,-0d46m56.1s,4,4,0,1453,-16,nan,SN2007lw-NUV.fits.gz
9351,SN2007ly,2007-10-08,FUV,0h22m53.37s,0d46m33.5s,27,27,0,1494,-1111,nan,SN2007ly-FUV.fits.gz
9352,SN2007ly,2007-10-08,NUV,0h22m53.37s,0d46m33.5s,28,27,1,1494,742,742,SN2007ly-NUV.fits.gz
9353,SN2007M,2007-01-14,FUV,12h04m34.17s,20d11m30.2s,1,0,1,-71,71,71,SN2007M-FUV.fits.gz
9354,SN2007M,2007-01-14,NUV,12h04m34.17s,20d11m30.2s,1,0,1,-71,71,71,SN2007M-NUV.fits.gz
9355,SN2007ma,2007-10-08,FUV,0h44m53.77s,-0d59m48.9s,5,3,2,29,13,12,SN2007ma-FUV.fits.gz
9356,SN2007ma,2007-10-08,NUV,0h44m53.77s,-0d59m48.9s,5,3,2,29,13,12,SN2007ma-NUV.fits.gz
9357,SN2007mb,2007-10-08,FUV,0h50m11.188s,0d40m32.7s,4,4,0,1464,-7,nan,SN2007mb-FUV.fits.gz
9358,SN2007mb,2007-10-08,NUV,0h50m11.188s,0d40m32.7s,4,4,0,1464,-7,nan,SN2007mb-NUV.fits.gz
9359,SN2007mc,2007-10-08,FUV,1h07m25.7s,1d02m37.4s,5,3,2,1462,358,20,SN2007mc-FUV.fits.gz
9360,SN2007mc,2007-10-08,NUV,1h07m25.7s,1d02m37.4s,16,3,13,1462,1086,20,SN2007mc-NUV.fits.gz
9361,SN2007me,2007-10-08,FUV,1h41m03.84s,-0d26m53.78s,3,2,1,13,374,375,SN2007me-FUV.fits.gz
9362,SN2007me,2007-10-08,NUV,1h41m03.84s,-0d26m53.78s,3,2,1,13,374,375,SN2007me-NUV.fits.gz
